run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	change_type	change_time	position_change	change_to	stim_original	stim_final	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct	rt
1	1	2	3	4	0	unimanual	3.25	0.5	True	second_horizon	2.17	6.0	3.0	2 4 2 3 2 4	2 4 2 3 2 3	0.0	3.75	183.00075554172508	0	183.0007565417327	0.0	
1	1	2	3	4	1	unimanual	3.25	0.5	True	first_horizon	5.38	4.0	1.0	4 1 2 4 2 1	4 1 2 1 2 1	3.75	7.5	186.75064833345823	0	186.75064933346584	0.8333333333333334	0.620130916684866
1	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	9.67	5.0	2.0	2 1 4 3 4 3	2 1 4 3 2 3	7.5	11.25	190.5006064584013	0	190.50060745840892	0.6666666666666666	0.5024262430379167
1	1	2	3	4	3	unimanual	3.25	0.5	True					3 2 3 2 4 1	3 2 3 2 4 1	11.25	15.0	194.2505428334698	0	194.2505437918007	1.0	0.4508510833450903
1	1	2	3	4	4	unimanual	3.25	0.5	True					4 3 1 2 4 3	4 3 1 2 4 3	15.0	18.75	198.00054562510925	0	198.00054662511684	1.0	0.396381083332623
1	1	2	3	4	5	unimanual	3.25	0.5	True					1 3 1 4 3 2	1 3 1 4 3 2	18.75	22.5	201.75056041684	0	201.75056141684763	1.0	0.3542272500150527
1	1	2	3	4	6	unimanual	3.25	0.5	True					2 4 2 3 2 3	2 4 2 3 2 3	22.5	26.25	205.50055520841852	0	205.50055620842613	1.0	0.319688562497807
1	1	2	3	4	7	unimanual	3.25	0.5	True	first_horizon	27.88	4.0	1.0	2 3 2 3 2 3	2 3 2 1 2 3	26.25	30.0	209.25057141669097	0	209.250572333578	0.6666666666666666	0.3058506111459185
2	1	2	3	4	0	unimanual	3.25	0.5	True					2 3 1 2 1 4	2 3 1 2 1 4	0.0	3.75	183.00087129161693	0	183.00087224994783	1.0	0.4392861805778618
2	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	4.83	4.0	2.0	3 2 1 4 3 4	3 2 1 2 3 4	3.75	7.5	186.75055891671215	0	186.7505598750431	1.0	0.4104746944115807
2	1	2	3	4	2	unimanual	3.25	0.5	True	second_horizon	9.67	6.0	2.0	3 4 1 4 3 4	3 4 1 4 3 2	7.5	11.25	190.5005137915723	0	190.50051483348943	1.0	0.4639044235615681
2	1	2	3	4	3	unimanual	3.25	0.5	True					1 3 1 2 3 1	1 3 1 2 3 1	11.25	15.0	194.25054116663523	0	194.25054216664284	1.0	0.3806471875092636
2	1	2	3	4	4	unimanual	3.25	0.5	True	second_horizon	16.62	5.0	2.0	3 2 3 1 4 3	3 2 3 1 2 3	15.0	18.75	198.0007336665876	0	198.00073462491855	1.0	0.3753127291565761
2	1	2	3	4	5	unimanual	3.25	0.5	True					3 2 3 2 1 3	3 2 3 2 1 3	18.75	22.5	201.7505412916653	0	201.75054220831953	1.0	0.3466783055337146
2	1	2	3	4	6	unimanual	3.25	0.5	True					4 2 4 1 2 1	4 2 4 1 2 1	22.5	26.25	205.50054554175583	0	205.50054654176347	0.5	0.4016709444113076
2	1	2	3	4	7	unimanual	3.25	0.5	True	second_horizon	27.33	4.0	1.0	1 2 4 2 3 1	1 2 4 1 3 1	26.25	30.0	209.25054916669615	0	209.25055012502708	1.0	0.3833495972600455
3	1	2	3	4	0	unimanual	3.25	0.5	True					3 1 2 3 2 4	3 1 2 3 2 4	0.0	3.75	43.000805041519925	0	43.00080604152754	1.0	0.3782426944623391
3	1	2	3	4	1	unimanual	3.25	0.5	True					1 3 1 3 2 3	1 3 1 3 2 3	3.75	7.5	46.75054508331232	0	46.75054612499662	1.0	0.3091156180404747
3	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	9.67	5.0	2.0	3 1 4 3 1 4	3 1 4 3 2 4	7.5	11.25	50.500503999879584	0	50.5005049998872	0.6666666666666666	0.3467921875029181
