run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
1	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_20.tsv	5	3	38	3.0000081250909716	0	3.000009333482012	0.0	0.3789630624232813	35.342260791687295
1	visual_search	visrchsml	visual_search_20.tsv	5	38	73	38.000005583511665	0	38.000023416709155	0.0833333333333333		71.30846016667783
1	faux_pas	faux_pas	faux_pas_20.tsv	5	73	108	73.00000354181975	0	73.0000047085341	1.0	3.1804888542974368	106.5022912917193
1	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_20.tsv	5	108	143	108.00000762497076	0	108.00002550007775	0.0		145.1365159167908
1	temp_deviant	temp_deviant	temp_deviant_20.tsv	5	143	178	145.13678541686386	0	145.13678700011224	1.0		175.2898216249887
1	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_20.tsv	5	178	221	178.0000114168506	0	178.0000292917248	0.7708333333333333	0.4213651071513249	212.51125241676343
2	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_22.tsv	5	3	38	3.0000047085341066	0	3.0000140834599733	0.5	3.765254416735843	37.660976958461106
2	temp_deviant	temp_deviant	temp_deviant_22.tsv	5	38	73	38.000020124949515	0	38.00002112495713	1.0		70.507731749909
2	visual_search	visrchsml	visual_search_22.tsv	5	73	108	73.00001304177567	0	73.00002241670154	0.9166666666666666		106.7950262085069
2	faux_pas	faux_pas	faux_pas_22.tsv	5	108	143	108.0000191249419	0	108.00002079177648	0.5	2.589338687597774	141.148908916628
2	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_22.tsv	5	143	178	143.0000194166787	0	143.00002920837142	0.5	1.5914459479390644	176.3293006250169
2	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_22.tsv	5	178	221	178.00001208344474	0	178.00001329160295	0.9375	0.4001655078027397	212.5107061248273
3	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_24.tsv	5	3	38	3.0000114999711514	0	3.0000290831085294	1.0	3.593432854046114	37.34159433329478
3	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_24.tsv	5	38	73	38.00000500003807	0	38.00000600004569	0.9166666666666669	0.3791957369782419	72.50874779140577
3	faux_pas	faux_pas	faux_pas_24.tsv	5	73	108	73.00002158316784	0	73.0000268749427	1.0	2.2749090624274686	105.52891658316366
3	visual_search	visrchsml	visual_search_24.tsv	5	108	143	108.00001412490384	0	108.00003174995072	0.75		141.86998595832847
3	temp_deviant	temp_deviant	temp_deviant_24.tsv	5	143	178	143.0000038750004	0	143.0000215000473	1.0		175.5966675831005
3	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_24.tsv	5	178	221	178.00000704149716	0	178.000033083139	0.5	1.806506229157094	210.93711508321576
4	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_26.tsv	5	3	38	3.000014958437532	0	3.0000326251611114	0.8958333333333334	0.4170230925286887	37.51488775014877
4	faux_pas	faux_pas	faux_pas_26.tsv	5	38	73	38.00001854170114	0	38.000019875122234	0.0	2.296587041579187	70.3483408333268
4	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_26.tsv	5	73	108	73.00000420841388	0	73.00000641657971	0.5	3.982894124928862	109.11633537500164
4	temp_deviant	temp_deviant	temp_deviant_26.tsv	5	108	143	109.11659537511878	0	109.11659700004384	0.5		140.50956129166298
4	visual_search	visrchsml	visual_search_26.tsv	5	143	178	143.00001650000922	0	143.00003308337182	0.75		176.61011125007644
4	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_26.tsv	5	178	221	178.00000866665505	0	178.0000263750553	0.0	1.5223245103261434	211.45736720832065
5	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_28.tsv	5	3	38	3.000009916489944	0	3.000019458355382	1.0	1.8734928853809831	35.80800183326937
5	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_28.tsv	5	38	73	38.00001037516631	0	38.00002770824358	0.9583333333333331	0.3532796276073592	72.50885187508538
5	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_28.tsv	5	73	108	73.00000962498598	0	73.00001916661859	0.0	3.152418645797298	106.44917995831928
5	visual_search	visrchsml	visual_search_28.tsv	5	108	143	108.00002012518236	0	108.00005037500524	0.9166666666666666		141.18955100001767
5	faux_pas	faux_pas	faux_pas_28.tsv	5	143	178	143.00001112511382	0	143.000046875095	1.0	2.248601770726964	175.6636171664577
5	temp_deviant	temp_deviant	temp_deviant_28.tsv	5	178	221	178.00001070834696	0	178.00002083322033	1.0		210.630626458209
6	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_30.tsv	5	3	46	3.0000050831586123	0	3.0000062498729676	0.25	1.9890953332651409	36.30121195805259
7	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_30.tsv	5	3	46	3.0000105001963675	0	3.000020250212401	0.25	2.430761218769476	36.86134204175323
8	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_30.tsv	5	3	46	3.0000063749030232	0	3.0000242083333433	1.0	2.0216409583808854	36.20767412497662
9	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_31.tsv	5	3	46	3.0000195000320673	0	3.0000372084323317	0.75	2.110335354169365	36.4609445836395
10	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_32.tsv	5	3	46	3.000012750038877	0	3.0000305001158267	0.75	2.3617558645782992	37.15554550010711
10	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_19.tsv	5	3	38	3.0000102918129414	0	3.0000197500921786	0.5	1.7402295206557028	36.018158208345994
10	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_19.tsv	5	38	73	38.000012416858226	0	38.00001387507655	0.5	2.1971680836286396	72.33233845839277
10	visual_search	visrchsml	visual_search_19.tsv	5	73	108	73.00001329183578	0	73.00001425016671	0.9166666666666666		106.33910891693084
10	temp_deviant	temp_deviant	temp_deviant_19.tsv	5	108	143	108.00001770840026	0	108.000019375002	0.5		140.759373083245
10	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_19.tsv	5	143	178	143.00000970833935	0	143.00004454189911	0.375	0.8153377222251341	177.52744204178452
10	faux_pas	faux_pas	faux_pas_19.tsv	5	178	221	178.00000741682015	0	178.0000253750477	0.5	2.339197124936618	210.40061345836148
11	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_21.tsv	5	3	38	3.0000108333770186	0	3.0000285415444523	1.0	3.3622406458016485	37.28827629145235
11	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_21.tsv	5	38	73	38.00001775007695	0	38.000027041649446	0.4791666666666666	0.716684153083285	72.52175070834346
11	temp_deviant	temp_deviant	temp_deviant_21.tsv	5	73	108	73.00000516651198	0	73.00001454143785	0.5		106.56857145833784
11	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_21.tsv	5	108	143	108.00001195818186	0	108.00002037500964	1.0	1.657753687526565	141.18926970823668
11	faux_pas	faux_pas	faux_pas_21.tsv	5	143	178	143.00000845827162	0	143.0000178331975	1.0	2.773927729111165	176.06314254156314
11	visual_search	visrchsml	visual_search_21.tsv	5	178	221	178.0000129165128	0	178.00001408322714	0.8333333333333334		211.4304618749302
12	visual_search	visrchsml	visual_search_23.tsv	5	3	38	3.0000087914522737	0	3.0000100415199995	0.9166666666666666		36.07465412491001
12	temp_deviant	temp_deviant	temp_deviant_23.tsv	5	38	73	38.000004458241165	0	38.0000221664086	1.0		70.73506912495941
12	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_23.tsv	5	73	108	73.0000116250012	0	73.00001362501644	0.25	2.006135093688499	106.55547779146582
12	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_23.tsv	5	108	143	108.0000062501058	0	108.00000841659494	0.6041666666666666	0.6412198111220884	142.52371233329177
12	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_23.tsv	5	143	178	143.00000962498598	0	143.00001895823516	0.0	3.822749791666866	179.06368737504818
12	faux_pas	faux_pas	faux_pas_23.tsv	5	178	221	179.06393995834514	0	179.06394149991684	0.5	2.814003604114987	210.76370204146951
13	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_25.tsv	5	3	38	3.0000142916105688	0	3.0000157500617206	1.0	1.5010877187596634	35.620777416508645
13	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_25.tsv	5	38	73	38.00000933324918	0	38.00001183338463	0.4583333333333333	1.0549234483599623	72.52166370837949
13	visual_search	visrchsml	visual_search_25.tsv	5	73	108	73.00002058316022	0	73.00002179155126	0.9166666666666666		106.16860991646536
13	temp_deviant	temp_deviant	temp_deviant_25.tsv	5	108	143	108.00002029142344	0	108.00002245837824	1.0		140.5220696250908
13	faux_pas	faux_pas	faux_pas_25.tsv	5	143	178	143.00000933324918	0	143.00001091649756	1.0	2.3370675625046715	174.84959687502123
13	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_25.tsv	5	178	221	178.00000449991785	0	178.00002266652882	0.0	2.732777583412826	212.87062458321452
15	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_30.tsv	5	3	46	3.0000153749715537	0	3.000016541685909	0.7916666666666666	0.5131397109391401	37.51452899980359
16	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_31.tsv	5	3	46	3.0000034999102354	0	3.0000057499855757	0.75	0.5718201432183074	37.52590333344415
17	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_32.tsv	5	3	46	3.0000182082876563	0	3.000019625062123	0.7083333333333334	0.5497139092064268	37.51518075005151
19	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_33.tsv	5	3	46	3.000012791948393	0	3.000030541792512	0.7708333333333333	0.5503789425250336	37.5120411249809
20	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_34.tsv	5	3	46	3.000009458279237	0	3.0000119167380035	0.6666666666666666	0.4984450072991118	37.5114338749554
21	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_35.tsv	5	3	46	3.000015958212316	0	3.000033624935895	0.7083333333333333	0.4819530691000788	37.51500187511556
22	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_36.tsv	5	3	46	3.0000153752043843	0	3.0000249166041613	0.625	0.6293902499057973	37.51607616664842
23	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_37.tsv	5	3	46	3.000014833640307	0	3.0000242500100285	0.8958333333333334	0.4732428142461382	37.515772375045344
24	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_38.tsv	5	3	46	3.00001791655086	0	3.000027416506782	0.7916666666666667	0.4297637053920577	37.51522208331153
25	rest	rest	rest_17.tsv	5	3	38	3.000018333317712	0	3.000036291545257			38.00183587498032
25	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_17.tsv	5	38	73	38.002105875173584	0	38.00210716645233	0.5	1.8675929167075085	71.12205691658892
25	tongue_movement	tongue	tongue_movement_17.tsv	5	73	108	73.00000695837662	0	73.00001008342952			108.81008412502706
25	action_observation	acva-acvk	action_observation_17.tsv	5	108	143	108.8103385833092	0	108.81034029158764			142.21025533322245
25	temp_deviant	temp_deviant	temp_deviant_17.tsv	5	143	178	143.00000420841388	0	143.0000059164595	1.0		175.79696225002408
25	spatial_navigation	spatialnav	spatial_navigation_17.tsv	5	178	213	178.00001741666347	0	178.00003508338705			213.0177802501712
25	visual_search	visrchsml	visual_search_17.tsv	5	213	248	213.01806108327585	0	213.0180622916669	1.0		246.2383335416671
25	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_17.tsv	5	248	283	248.0000173749868	0	248.0000346666202	0.5	2.9267283751396462	281.09875308326446
25	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_17.tsv	5	283	318	283.0000039583538	0	283.00001387507655	0.9791666666666669	0.4586625963517387	317.50606695842
25	movie	mov	movie_17.tsv	5	318	353	318.0000077500008	0	318.0000093751587			353.17994270822965
25	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_17.tsv	5	353	388	353.1803099166136	0	353.1803112914786			388.0089493750129
25	verb_generation	vrbgn-wrdrd	verb_generation_17.tsv	5	388	423	388.0097542083822	0	388.0097575832624			422.5274862914812
25	faux_pas	faux_pas	faux_pas_17.tsv	5	423	466	423.0000203750096	0	423.0000213750173	1.0	1.7737569373566655	454.5343824583106
26	rest	rest	rest_18.tsv	5	3	38	3.0000078750308603	0	3.00002579158172			38.00324658327736
26	temp_deviant	temp_deviant	temp_deviant_18.tsv	5	38	73	38.003632250009105	0	38.003633708227426	1.0		70.58849645825103
26	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_18.tsv	5	73	108	73.00001675006934	0	73.00003462494351	0.0		110.1432076250203
26	spatial_navigation	spatialnav	spatial_navigation_18.tsv	5	108	143	110.14345958316699	0	110.14346108329482			143.01709979143925
26	action_observation	acva-acvk	action_observation_18.tsv	5	143	178	143.0174182082992	0	143.017419999931			177.1502535000909
26	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_18.tsv	5	178	213	178.00001233327202	0	178.00001358333975			213.00536175002344
26	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_18.tsv	5	213	248	213.00562487496063	0	213.00562662491575	0.5	1.758822624979075	246.07770541659556
26	verb_generation	vrbgn-wrdrd	verb_generation_18.tsv	5	248	283	248.000011541415	0	248.00002929149196			282.5249527916312
26	movie	mov	movie_18.tsv	5	283	318	283.00000345823355	0	283.00001279148273			318.1409737500362
26	visual_search	visrchsml	visual_search_18.tsv	5	318	353	318.14136800006963	0	318.14136941661127	0.9166666666666666		351.5129992500879
26	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_18.tsv	5	353	388	353.0000191249419	0	353.00003712507896	0.9375	0.40860611719836015	387.5070251249708
26	tongue_movement	tongue	tongue_movement_18.tsv	5	388	423	388.00000779144466	0	388.00001770816743			423.80813220818527
26	faux_pas	faux_pas	faux_pas_18.tsv	5	423	466	423.808377916459	0	423.80837941658683	1.0	2.367590708308853	454.6540085831657
