run_num	trial_num	trial_dur	iti_dur	display_trial_feedback	trial_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time
25	0	1	0	False	right	0	1	78.00022954167798	0	78.00023050000891
25	1	1	0	False	left	1	2	79.02961591654457	0	79.02961691655219
25	2	1	0	False	right	2	3	80.05614325008355	0	80.05614429153502
25	3	1	0	False	left	3	4	81.08326445822604	0	81.08326550014317
25	4	1	0	False	right	4	5	82.11006283340976	0	82.11006379150786
25	5	1	0	False	left	5	6	83.13682920834981	0	83.13683033338748
25	6	1	0	False	right	6	7	84.16400516661815	0	84.16400620830245
25	7	1	0	False	left	7	8	85.19084583339281	0	85.19084675004706
25	8	1	0	False	right	8	9	86.21779512497596	0	86.21779616666026
25	9	1	0	False	left	9	10	87.24448000011034	0	87.24448100011796
25	10	1	0	False	right	10	11	88.27150166663341	0	88.27150266664103
25	11	1	0	False	left	11	12	89.29813441657461	0	89.29813533322886
25	12	1	0	False	right	12	13	90.32489295839332	0	90.32489387504756
25	13	1	0	False	left	13	14	91.35202804161236	0	91.35202908329666
25	14	1	0	False	right	14	15	92.37872133334167	0	92.37872224999592
25	15	1	0	False	left	15	16	93.40565312514082	0	93.40565408323891
25	16	1	0	False	right	16	17	94.43262062501162	0	94.43262162501924
25	17	1	0	False	left	17	18	95.45960266655312	0	95.45960362511688
25	18	1	0	False	right	18	19	96.48638820834458	0	96.48638925002888
25	19	1	0	False	left	19	20	97.51323970826344	0	97.51324066659436
25	20	1	0	False	right	20	21	98.54048820841126	0	98.54048937512562
25	21	1	0	False	left	21	22	99.56726583326235	0	99.56726679159328
25	22	1	0	False	right	22	23	100.59395466651767	0	100.59395562508143
25	23	1	0	False	left	23	24	101.62063937517814	0	101.62064033327624
25	24	1	0	False	right	24	25	102.64763983339073	0	102.6476407914888
25	25	1	0	False	left	25	26	103.6745057499502	0	103.6745067499578
25	26	1	0	False	right	26	27	104.70130908326246	0	104.70131008327007
25	27	1	0	False	left	27	28	105.72801895835435	0	105.72802000003868
25	28	1	0	False	right	28	29	106.75498391664588	0	106.7549848749768
25	29	1	0	False	left	29	30	107.78241320839152	0	107.78241416648962
26	0	1	0	False	right	0	1	393.0001900831703	0	393.00019104150124
26	1	1	0	False	left	1	2	394.0275499583222	0	394.0275510000065
26	2	1	0	False	right	2	3	395.05429433332756	0	395.0542953333352
26	3	1	0	False	left	3	4	396.0812570415437	0	396.081258083228
26	4	1	0	False	right	4	5	397.10806333320215	0	397.1080643751193
26	5	1	0	False	left	5	6	398.1349353331607	0	398.1349363331683
26	6	1	0	False	right	6	7	399.1618053333368	0	399.16180633334443
26	7	1	0	False	left	7	8	400.1888549164869	0	400.1888559164945
26	8	1	0	False	right	8	9	401.2156754999887	0	401.21567649999633
26	9	1	0	False	left	9	10	402.24254462495446	0	402.24254574999213
26	10	1	0	False	right	10	11	403.2693684583064	0	403.26936937496066
26	11	1	0	False	left	11	12	404.2962203749921	0	404.2962215000298
26	12	1	0	False	right	12	13	405.32313529145904	0	405.3231362500228
26	13	1	0	False	left	13	14	406.3501137914136	0	406.3501147914212
26	14	1	0	False	right	14	15	407.376944583375	0	407.3769455414731
26	15	1	0	False	left	15	16	408.40361350006424	0	408.40361450007185
26	16	1	0	False	right	16	17	409.43047108338214	0	409.4304720831569
26	17	1	0	False	left	17	18	410.4574123749044	0	410.4574134165887
26	18	1	0	False	right	18	19	411.4843509583734	0	411.484351958381
26	19	1	0	False	left	19	20	412.5113815832883	0	412.5113825832959
26	20	1	0	False	right	20	21	413.5380420414731	0	413.5380430831574
26	21	1	0	False	left	21	22	414.5652757915668	0	414.56527679157443
26	22	1	0	False	right	22	23	415.5917893333826	0	415.5917902914807
26	23	1	0	False	left	23	24	416.61876808316447	0	416.6187690831721
26	24	1	0	False	right	24	25	417.64565708325244	0	417.64565812493674
26	25	1	0	False	left	25	26	418.6723525833804	0	418.6723535831552
26	26	1	0	False	right	26	27	419.69938054145314	0	419.69938154146075
26	27	1	0	False	left	27	28	420.72639312501997	0	420.7263941250276
26	28	1	0	False	right	28	29	421.7532024164684	0	421.753203416476
26	29	1	0	False	left	29	30	422.779980083229	0	422.7799811249133
