run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
4	4	3	7	left	2	0.5	True	0	4	acc	17.5	20.0	165.50003116670996	0	165.50003233342431	3	0.72022695816122	True
4	4	3	8	left	2	0.5	True	0	8	acc	20.0	22.5	168.0000270002056	0	168.00002812501043	3	1.0129072084091604	True
4	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	170.5000357083045	0	170.50003687501885	4	0.7353881667368114	True
4	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	173.00003770831972	0	173.0000386252068	3	0.8733399584889412	False
4	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	175.50002600019798	0	175.50004358333535	3	1.086171500151977	True
5	4	3	0	left	2	0.5	True	1	4	acc	0.0	2.5	113.00017762510106	0	113.000178583432	4	1.3970950834918767	True
5	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	115.5000369164627	0	115.50003787502646	3	1.3745379166211933	True
5	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	118.0000310416799	0	118.00003200001083	3	0.8886819167528301	True
5	4	3	3	left	2	0.5	True	0	8	acc	7.5	10.0	120.50002591661178	0	120.5000269166194	0		False
5	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	123.0000333751086	0	123.00003437511624	4	0.6074642916209996	True
5	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	125.50003454159014	0	125.50003554159775	3	0.916728249983862	True
5	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	128.00003175018355	0	128.00003325007856	3	0.8150692081544548	True
5	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	130.50003508338705	0	130.50003604148517	3	1.3155978335998952	True
5	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	133.0000295001082	0	133.00003050011583	4	1.029686208581552	True
5	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	135.50003395834938	0	135.500034958357	4	0.9300183332525194	True
5	4	3	10	left	2	0.5	True	0	8	acc	25.0	27.5	138.0000330414623	0	138.00003395834938	3	1.0126300835981965	True
5	4	3	11	left	2	0.5	True	1	4	acc	27.5	30.0	140.50002712500282	0	140.50002812501043	4	0.6708796250168234	True
10	1	2	0	right	2	0.5	True	1	8	acc	0.0	2.5	78.00026104180142	0	78.00026195822284	1	1.132294041570276	True
10	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	80.50005758344196	0	80.50005862512626	1	0.9972852081991732	True
10	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	83.00005854177289	0	83.00005950010382	1	1.2635479166638106	True
10	1	2	3	right	2	0.5	True	1	4	acc	7.5	10.0	85.50006004190072	0	85.50006099999882	1	0.977820583153516	True
10	1	2	4	right	2	0.5	True	0	4	acc	10.0	12.5	88.00006320839748	0	88.00006416672841	2	1.1344837499782443	True
10	1	2	5	right	2	0.5	True	0	8	acc	12.5	15.0	90.5000546250958	0	90.50005558342671	2	1.3627992083784193	True
10	1	2	6	right	2	0.5	True	0	4	acc	15.0	17.5	93.00005658343434	0	93.00005758344196	2	1.3494284166954458	True
10	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	95.50006050011145	0	95.5000693751499	2	1.263296041637659	True
10	1	2	8	right	2	0.5	True	1	8	acc	20.0	22.5	98.0000670417212	0	98.0000680834055	2	0.9561012501362712	False
10	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	100.50005662511104	0	100.50005762511864	1	0.9901314580347388	True
10	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	103.00005762511864	0	103.00005858321674	2	0.8915026250761002	True
10	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	105.5000616251491	0	105.5000625832472	1	0.8131622080691159	True
11	1	2	0	right	2	0.5	True	1	4	acc	0.0	2.5	183.00017091655172	0	183.00017183320597	1	0.9274565414525568	True
11	1	2	1	right	2	0.5	True	1	8	acc	2.5	5.0	185.50002979161215	0	185.50003066658977	1	1.5689632499124857	True
11	1	2	2	right	2	0.5	True	0	8	acc	5.0	7.5	188.00002937507816	0	188.00003029149957	2	1.8832061251159755	True
11	1	2	3	right	2	0.5	True	0	4	acc	7.5	10.0	190.50004133326	0	190.50004229159097	2	0.9116887082345784	True
11	1	2	4	right	2	0.5	True	0	4	acc	10.0	12.5	193.00003241654483	0	193.0000332915224	2	1.2903621250297874	True
11	1	2	5	right	2	0.5	True	1	4	acc	12.5	15.0	195.50004112510945	0	195.50004204153083	1	0.9886070415377616	True
11	1	2	6	right	2	0.5	True	0	4	acc	15.0	17.5	198.0000392915681	0	198.00004020822232	2	1.1849693751428276	True
11	1	2	7	right	2	0.5	True	0	8	acc	17.5	20.0	200.50004249997437	0	200.50004337495193	0		False
11	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	203.0000393332448	0	203.00004054163583	2	0.8883118336088955	True
11	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	205.50003766664304	0	205.50003858329728	2	0.9146346666384488	False
11	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	208.0000307082664	0	208.00004000007175	2	1.0071549580898136	True
11	1	2	11	right	2	0.5	True	0	4	acc	27.5	30.0	210.5000407914631	0	210.5000506665092	2	0.9133125417865812	True
12	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	8.000249416567385	0	8.000250374898314	2	1.6732642084825784	True
12	1	2	1	right	2	0.5	True	0	4	acc	2.5	5.0	10.500067875022069	0	10.500068749999627	2	1.09864804148674	True
12	1	2	2	right	2	0.5	True	0	8	acc	5.0	7.5	13.000067875022069	0	13.000068749999627	2	1.5966868333052844	True
12	1	2	3	right	2	0.5	True	1	8	acc	7.5	10.0	15.50007462501526	0	15.500075541436672	1	1.6224040417000651	True
12	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	18.000063499901444	0	18.000064416555688	2	1.1797166250180453	True
12	1	2	5	right	2	0.5	True	1	8	acc	12.5	15.0	20.50007629161701	0	20.500077166594565	1	0.6938657499849796	True
12	1	2	6	right	2	0.5	True	1	8	acc	15.0	17.5	23.000070750014856	0	23.000071624992415	2	1.202587499981746	False
12	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	25.50006241654046	0	25.500063333194703	2	0.9165162919089198	True
12	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	28.00006966642104	0	28.000070583308116	2	1.1694495417177675	True
12	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	30.50006233318709	0	30.500063250074163	1	0.5556388751138002	True
12	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	33.0000633331947	0	33.00006425008178	2	1.248457041569054	True
12	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	35.50007254141383	0	35.5000734583009	1	0.5546755415853113	True
13	1	2	0	right	2	0.5	True	0	8	acc	0.0	2.5	78.00025329156779	0	78.0002542915754	0		False
13	1	2	1	right	2	0.5	True	0	8	acc	2.5	5.0	80.50007608323358	0	80.5000770832412	2	1.159407083177939	True
13	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	83.00007537496276	0	83.00008504162543	1	1.0575908748432994	True
13	1	2	3	right	2	0.5	True	1	4	acc	7.5	10.0	85.50006925011985	0	85.50007020821795	1	0.8677232917398214	True
13	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	88.0000799165573	0	88.00008087512106	2	1.1206189999356866	True
13	1	2	5	right	2	0.5	True	0	8	acc	12.5	15.0	90.50007470836864	0	90.50007562502287	2	1.4905750832986089	True
13	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	93.00006975000724	0	93.0000796664972	1	0.6635761668439955	True
13	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	95.5000717083458	0	95.50007275003009	2	1.0973114166408775	True
13	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	98.00006666663104	0	98.00006762496196	2	0.8783017499372363	True
13	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	100.50008099991828	0	100.5000819999259	1	0.8405688332859427	True
13	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	103.00007095816544	0	103.00007195817308	2	1.0508434167131782	True
13	1	2	11	right	2	0.5	True	0	4	acc	27.5	30.0	105.50007479148915	0	105.50007570837624	2	0.6393692083656788	True
25	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	218.00023683323525	0	218.00023779156615	2	1.1561463333200663	True
25	1	2	1	right	2	0.5	True	0	8	acc	2.5	5.0	220.5000240416266	0	220.5000252914615	2	1.148959083482623	True
25	1	2	2	right	2	0.5	True	0	4	acc	5.0	7.5	223.00002158340067	0	223.0000225000549	2	0.9218030832707882	True
25	1	2	3	right	2	0.5	True	0	4	acc	7.5	10.0	225.50002933340147	0	225.50003025005572	2	1.3078572081867603	True
25	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	228.00002650008537	0	228.0000274165068	2	1.4644605414941907	True
