run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
1	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_19.tsv	5	3	38	3.0000039997976273	0	3.0000240416266024	0.5	1.16421916646262	35.54202999989502
1	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_19.tsv	5	38	73	38.00000845850445	0	38.00004308344796	0.875	0.5509508369917361	72.5087367084343
1	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_19.tsv	5	73	108	73.00001349998638	0	73.00001483340748	0.5	2.9417184584308416	107.19599129166454
1	faux_pas	faux_pas	faux_pas_19.tsv	5	108	143	108.00000574998558	0	108.0000234998297	0.5	3.2369020208716393	141.06940770847723
1	visual_search	visrchsml	visual_search_19.tsv	5	143	178	143.00001641665585	0	143.00003449991345	0.5833333333333334		176.74353295844048
1	temp_deviant	temp_deviant	temp_deviant_19.tsv	5	178	221	178.00001899991184	0	178.00002033333294	1.0		210.92420029174536
3	faux_pas	faux_pas	faux_pas_21.tsv	5	3	38	3.000004833098501	0	3.0000229165889323	1.0	2.9205962292617187	35.62063037487678
3	visual_search	visrchsml	visual_search_21.tsv	5	38	73	38.00001099985093	0	38.00002958322875	1.0		71.44128974992782
3	temp_deviant	temp_deviant	temp_deviant_21.tsv	5	73	108	73.00000458303839	0	73.00002249982208	1.0		106.02495341654868
3	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_21.tsv	5	108	143	108.0000147917308	0	108.000015999889	0.5	2.6531617916189134	144.0702527081594
3	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_21.tsv	5	143	178	144.07050666655414	0	144.07050833315589	0.75	1.3505394063540734	175.4490681248717
3	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_21.tsv	5	178	221	178.0000061248429	0	178.0000077080913	0.9375	0.5075075611142286	212.5387749997899
3	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_23.tsv	5	3	38	3.00001333351247	0	3.000022958498448	1.0	1.3048177603050135	35.90099687501788
3	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_23.tsv	5	38	73	38.00001520849764	0	38.00003287498839	0.5	2.6604195833206177	72.7877289999742
3	temp_deviant	temp_deviant	temp_deviant_23.tsv	5	73	108	73.00001604156569	0	73.0000173333101	1.0		105.59492275002412
3	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_23.tsv	5	108	143	108.00001950003208	0	108.0000289583113	0.8541666666666667	0.5401317306483785	142.5093141666148
3	visual_search	visrchsml	visual_search_23.tsv	5	143	178	143.00001691677608	0	143.00003483332694	0.9166666666666666		176.9958650835324
3	faux_pas	faux_pas	faux_pas_23.tsv	5	178	221	178.0000077500008	0	178.00000895839185	1.0	2.718357437523082	211.4165982499253
5	visual_search	visrchsml	visual_search_22.tsv	5	3	38	3.0000075416173786	0	3.000017291633412	1.0		36.554782749852166
5	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_22.tsv	5	38	73	38.00000875000842	0	38.000011374941096	0.5	3.3623376874020323	71.96083133318461
5	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_22.tsv	5	73	108	73.00000958307646	0	73.00001120823435	0.75	1.351355604128912	106.42120941658504
5	faux_pas	faux_pas	faux_pas_22.tsv	5	108	143	108.00000599981286	0	108.00000754161738	1.0	2.7962129584047943	140.53494237503037
5	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_22.tsv	5	143	178	143.00001175003126	0	143.00002912501805	0.9583333333333334	0.4560753663119006	177.5168114998378
5	temp_deviant	temp_deviant	temp_deviant_22.tsv	5	178	221	178.0000079581514	0	178.0000349166803	1.0		210.88263274985368
6	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_24.tsv	5	3	38	3.0000139167532325	0	3.0000232083257288	0.875	0.4889294447813881	37.51389362500049
6	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_24.tsv	5	38	73	38.00000391690992	0	38.00000666687265	1.0	2.5912914583459496	71.13376058335416
6	temp_deviant	temp_deviant	temp_deviant_24.tsv	5	73	108	73.00000429176725	0	73.00003074994311	1.0		105.80741370818578
6	visual_search	visrchsml	visual_search_24.tsv	5	108	143	108.00001500011422	0	108.00005383323878	0.9166666666666666		142.09540500002913
6	faux_pas	faux_pas	faux_pas_24.tsv	5	143	178	143.00001875008456	0	143.0000459167641	1.0	1.91565377113875	175.20843320828862
6	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_24.tsv	5	178	221	178.00000408338383	0	178.00001333327964	0.5	1.7508032290497797	210.66931291669607
7	faux_pas	faux_pas	faux_pas_18.tsv	5	3	38	3.000018500024453	0	3.000036375131458	1.0	2.4739810415776446	35.40798541693948
7	temp_deviant	temp_deviant	temp_deviant_18.tsv	5	38	73	38.00001708371565	0	38.00002020853571	0.5		71.34824320860207
7	tongue_movement	tongue	tongue_movement_18.tsv	5	73	108	73.00001658359542	0	73.00006054178812			108.80967058357784
7	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_18.tsv	5	108	143	108.8099391667638	0	108.80994095862845			143.0053337085992
