run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	change_type	change_time	position_change	change_to	stim_original	stim_final	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct	rt
1	1	2	3	4	0	unimanual	3.25	0.5	True	first_horizon	1.62	4.0	3.0	2 3 1 4 2 3	2 3 1 3 2 3	0.0	3.75	43.00083579169586	0	43.00083679170348	0.5	0.8331655278646698
1	1	2	3	4	1	unimanual	3.25	0.5	True	first_horizon	5.92	5.0	1.0	1 2 1 3 2 3	1 2 1 3 1 3	3.75	7.5	46.75056745833717	0	46.75056845834479	0.8333333333333334	0.5818204416427761
1	1	2	3	4	2	unimanual	3.25	0.5	True					3 1 2 3 2 4	3 1 2 3 2 4	7.5	11.25	50.50060658343136	0	50.50060762488283	1.0	0.4626181735657155
1	1	2	3	4	3	unimanual	3.25	0.5	True					4 3 1 4 2 1	4 3 1 4 2 1	11.25	15.0	54.250557124847546	0	54.250558166531846	1.0	0.4809336111259957
1	1	2	3	4	4	unimanual	3.25	0.5	True					3 1 4 3 1 3	3 1 4 3 1 3	15.0	18.75	58.00063154171221	0	58.00063258339651	0.8333333333333334	0.5735558166634291
1	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	21.46	6.0	4.0	4 1 3 4 3 1	4 1 3 4 3 4	18.75	22.5	61.75058620842174	0	61.750587249873206	0.8333333333333334	0.5314506389355907
1	1	2	3	4	6	unimanual	3.25	0.5	True					4 3 2 1 3 4	4 3 2 1 3 4	22.5	26.25	65.50055399979465	0	65.50055508338846	1.0	0.4770934722619131
1	1	2	3	4	7	unimanual	3.25	0.5	True	second_horizon	27.33	4.0	4.0	1 2 3 2 1 3	1 2 3 4 1 3	26.25	30.0	69.25056366669014	0	69.25056470837444	1.0	0.4669690138737981
3	1	2	3	4	0	unimanual	3.25	0.5	True					4 1 3 2 3 4	4 1 3 2 3 4	0.0	3.75	183.00074820802547	0	183.00074916658923	1.0	0.4920815208461135
3	1	2	3	4	1	unimanual	3.25	0.5	True					2 3 1 3 4 3	2 3 1 3 4 3	3.75	7.5	186.75053670816123	0	186.7505377498455	1.0	0.4909928403018663
3	1	2	3	4	2	unimanual	3.25	0.5	True	second_horizon	9.67	6.0	1.0	3 2 3 4 3 4	3 2 3 4 3 1	7.5	11.25	190.50052666664124	0	190.50052766664885	1.0	0.5392909096941972
3	1	2	3	4	3	unimanual	3.25	0.5	True					1 2 3 4 1 3	1 2 3 4 1 3	11.25	15.0	194.25054308306423	0	194.250544041628	1.0	0.4063997152261436
3	1	2	3	4	4	unimanual	3.25	0.5	True	first_horizon	16.08	3.0	1.0	3 4 2 3 2 4	3 4 1 3 2 4	15.0	18.75	198.0005615830887	0	198.00056258309633	1.0	0.5003085763892159
3	1	2	3	4	5	unimanual	3.25	0.5	True	second_horizon	20.38	5.0	1.0	4 3 4 3 2 4	4 3 4 3 1 4	18.75	22.5	201.75054241670296	0	201.75054341671057	0.6666666666666666	0.5325193194439635
3	1	2	3	4	6	unimanual	3.25	0.5	True	first_horizon	25.21	6.0	2.0	1 2 3 1 4 1	1 2 3 1 4 2	22.5	26.25	205.50055341655388	0	205.5005544165615	1.0	0.4770710486530636
3	1	2	3	4	7	unimanual	3.25	0.5	True					3 2 4 3 2 4	3 2 4 3 2 4	26.25	30.0	209.2505490416661	0	209.25055008311756	0.8333333333333334	0.6213965583592653
3	1	2	3	4	0	unimanual	3.25	0.5	True					2 4 2 4 1 3	2 4 2 4 1 3	0.0	3.75	113.00089129176922	0	113.00089229177684	0.6666666666666666	0.5143750763963908
3	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	5.92	6.0	3.0	2 3 4 3 2 1	2 3 4 3 2 3	3.75	7.5	116.75057058339009	0	116.75057158339769	1.0	0.5157911735974873
3	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	8.58	3.0	4.0	1 2 3 1 2 4	1 2 4 1 2 4	7.5	11.25	120.50056237494572	0	120.50056337495334	0.8333333333333334	0.512501159721675
3	1	2	3	4	3	unimanual	3.25	0.5	True					1 4 3 1 4 2	1 4 3 1 4 2	11.25	15.0	124.25056954170576	0	124.2505705417134	1.0	0.4831042152751858
3	1	2	3	4	4	unimanual	3.25	0.5	True	first_horizon	15.54	2.0	3.0	1 4 1 3 4 1	1 3 1 3 4 1	15.0	18.75	128.0005433333572	0	128.00054429168813	0.5	0.7208763437811285
3	1	2	3	4	5	unimanual	3.25	0.5	True	second_horizon	20.92	6.0	3.0	1 3 1 4 1 4	1 3 1 4 1 3	18.75	22.5	131.75065004173666	0	131.75065104174428	1.0	0.4664652013840775
3	1	2	3	4	6	unimanual	3.25	0.5	True					4 2 1 4 3 2	4 2 1 4 3 2	22.5	26.25	135.50055308337323	0	135.50055408338085	0.8333333333333334	0.5874586750287563
3	1	2	3	4	7	unimanual	3.25	0.5	True					4 3 4 2 3 1	4 3 4 2 3 1	26.25	30.0	139.25068987486884	0	139.25069087487643	1.0	0.520482000002327
5	1	2	3	4	0	unimanual	3.25	0.5	True					3 4 2 4 3 1	3 4 2 4 3 1	0.0	3.75	148.00072979158722	0	148.00073074991815	0.8333333333333334	0.6327859166543931
5	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	4.29	3.0	2.0	4 1 4 1 4 1	4 1 2 1 4 1	3.75	7.5	151.75061541656032	0	151.7506164999213	1.0	0.5072331041640913
5	1	2	3	4	2	unimanual	3.25	0.5	True					4 2 4 1 4 3	4 2 4 1 4 3	7.5	11.25	155.5005888750311	0	155.5005899167154	1.0	0.4026161597187941
5	1	2	3	4	3	unimanual	3.25	0.5	True	second_horizon	12.88	5.0	4.0	4 2 1 3 1 2	4 2 1 3 4 2	11.25	15.0	159.250552166719	0	159.25055320817046	1.0	0.4178084166487679
5	1	2	3	4	4	unimanual	3.25	0.5	True	first_horizon	16.62	4.0	4.0	1 2 1 2 3 1	1 2 1 4 3 1	15.0	18.75	163.00059549999423	0	163.00059654167853	1.0	0.4270714166341349
5	1	2	3	4	5	unimanual	3.25	0.5	True					3 1 4 2 4 1	3 1 4 2 4 1	18.75	22.5	166.75066279177554	0	166.750663833227	1.0	0.4353412083194901
5	1	2	3	4	6	unimanual	3.25	0.5	True					1 4 3 4 3 4	1 4 3 4 3 4	22.5	26.25	170.50058462494053	0	170.50058566662483	1.0	0.3743393680779263
5	1	2	3	4	7	unimanual	3.25	0.5	True	second_horizon	27.33	4.0	2.0	4 2 1 4 1 3	4 2 1 2 1 3	26.25	30.0	174.25055654160678	0	174.25055758305825	0.8333333333333334	0.4514073402776072
6	1	2	3	4	0	unimanual	3.25	0.5	True					1 2 1 2 1 4	1 2 1 2 1 4	0.0	3.75	8.000823666807264	0	8.000824666814879	1.0	0.4159149097589155
6	1	2	3	4	1	unimanual	3.25	0.5	True	first_horizon	6.46	6.0	1.0	2 1 2 1 2 3	2 1 2 1 2 1	3.75	7.5	11.750552791869268	0	11.750553749967366	1.0	0.4666959444293752
6	1	2	3	4	2	unimanual	3.25	0.5	True	second_horizon	8.58	4.0	4.0	3 4 2 1 2 3	3 4 2 4 2 3	7.5	11.25	15.500594041775912	0	15.50059500010684	1.0	0.4782510416504617
