,trial_type,trial_dur,iti_dur,delay_dur,dot_dur,prob_dur,hand,display_trial_feedback,start_time,end_time,circle_radius,xys_stim,xys_prob
0,False,6,0.5,0.5,0.75,1,right,True,0.0,6.0,5,"[[-2.5637288417540836, -4.17465443291268], [-2.28238165536115, -3.5086080870008116], [-2.1423345493965185, 0.612858426665575], [-1.3859680894837423, 0.8700293529942007], [1.4540158541108825, 1.8104578010628058], [2.229658050440647, 3.080420490108894]]","[[2.229658050440647, 3.080420490108894], [-1.3859680894837423, 0.8700293529942007]]"
1,True,6,0.5,0.5,0.75,1,right,True,6.5,12.5,5,"[[-1.8063785555085343, -4.576724949495397], [0.04761108833455463, -3.403176278593323], [1.7043590184005435, -1.460708726810017], [3.067537102544062, 2.157108820063205], [3.349009938814124, 2.948266386560836], [3.4171549973756434, 4.535791046726725]]","[[-1.8063785555085343, -4.576724949495397], [0.04761108833455463, -3.403176278593323]]"
2,True,6,0.5,0.5,0.75,1,right,True,13.0,19.0,5,"[[-3.5697986429490047, -4.950875653575233], [-3.2359299231724092, -4.239548305341323], [-2.36344989300778, -3.5383783616172213], [-1.4531691846563524, -2.681099766057277], [1.45128591837942, -0.906796506385624], [3.9102753665748367, 3.64636718949869]]","[[-2.36344989300778, -3.5383783616172213], [1.45128591837942, -0.906796506385624]]"
3,False,6,0.5,0.5,0.75,1,right,True,19.5,25.5,5,"[[-4.37846663811977, -2.7759962892956147], [-4.168026237393453, -2.011024219562041], [-0.7515505782365288, 0.920038634831446], [-0.5228533589683373, 1.23434749995611], [4.054319427398255, 2.163654461215084], [4.202602667823728, 4.4589452805061836]]","[[-0.7515505782365288, 0.920038634831446], [-4.37846663811977, -2.7759962892956147]]"
