,trial_type,trial_dur,iti_dur,delay_dur,dot_dur,prob_dur,hand,display_trial_feedback,start_time,end_time,circle_radius,xys_stim,xys_prob
0,True,6,0.5,0.5,0.75,1,right,True,0.0,6.0,5,"[[-1.6061225371092744, -4.6821072195107245], [-0.06095659254654162, -0.8015799242663864], [2.5842499750566557, 0.6967531441553154], [3.999597816797243, 2.2792896149705495], [4.282065978013771, 3.1392076579308927], [4.603476281706019, 4.906805239139063]]","[[-1.6061225371092744, -4.6821072195107245], [4.282065978013771, 3.1392076579308927]]"
1,True,6,0.5,0.5,0.75,1,right,True,6.5,12.5,5,"[[-2.4984517452825172, -3.1718906257396116], [-1.4475140779976616, -2.9028457280962194], [-1.1279020678270868, -2.3924337517287197], [0.2009471773729823, -2.260822564899525], [1.590211741896388, 3.30519592747682], [1.8454303292988232, 4.063975929643652]]","[[-2.4984517452825172, -3.1718906257396116], [-1.4475140779976616, -2.9028457280962194]]"
2,False,6,0.5,0.5,0.75,1,right,True,13.0,19.0,5,"[[-4.27048401398711, -0.6733947995122911], [-2.837365946396546, -0.19305188018512176], [-2.7712977321430285, 2.2902984882031525], [-2.0164400915929814, 3.129331548445391], [-1.5351894184402717, 3.3533756470968257], [2.048306443003966, 3.7037906013719972]]","[[2.048306443003966, 3.7037906013719972], [-2.0164400915929814, 3.129331548445391]]"
3,False,6,0.5,0.5,0.75,1,right,True,19.5,25.5,5,"[[-4.251540672245123, -4.707328385926214], [-3.001601363038545, -3.980908618251837], [-1.5273355633674535, -3.1700373434704163], [-1.1905370299399132, 1.609290048133274], [-0.9387706805659066, 3.414637372546146], [3.8201174869726984, 4.942226335784245]]","[[-1.1905370299399132, 1.609290048133274], [-1.5273355633674535, -3.1700373434704163]]"
