run_num	trial_num	trial_dur	iti_dur	display_trial_feedback	trial_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time
1	7	1	0	False	left	7	8	260.24942579166964	0	260.24942675000057
1	8	1	0	False	right	8	9	261.2825462082401	0	261.2825472499244
1	9	1	0	False	left	9	10	262.31569879176095	0	262.3156997500919
1	10	1	0	False	right	10	11	263.34926220821217	0	263.3492631667759
1	11	1	0	False	left	11	12	264.3824693749193	0	264.3824703749269
1	12	1	0	False	right	12	13	265.4160828331951	0	265.41608379175887
1	13	1	0	False	left	13	14	266.44906137511134	0	266.44906237511896
1	14	1	0	False	right	14	15	267.48261191672646	0	267.4826128750574
1	15	1	0	False	left	15	16	268.5159510418307	0	268.5159522499889
1	16	1	0	False	right	16	17	269.5490406251047	0	269.5490416251123
1	17	1	0	False	left	17	18	270.58249733317643	0	270.58249833318405
1	18	1	0	False	right	18	19	271.6157770832069	0	271.61577812512405
1	19	1	0	False	left	19	20	272.64913675002754	0	272.64913770835847
1	20	1	0	False	right	20	21	273.68253441667184	0	273.6825353750028
1	21	1	0	False	left	21	22	274.7156364999246	0	274.7156374582555
1	22	1	0	False	right	22	23	275.749055958353	0	275.7490569166839
1	23	1	0	False	left	23	24	276.78240974992514	0	276.78241070825607
1	24	1	0	False	right	24	25	277.81577637512237	0	277.81577733322047
1	25	1	0	False	left	25	26	278.8493392500095	0	278.8493402500171
1	26	1	0	False	right	26	27	279.8824671250768	0	279.8824681250844
1	27	1	0	False	left	27	28	280.9158365833573	0	280.91583770816214
1	28	1	0	False	right	28	29	281.9493434582837	0	281.9493444582913
1	29	1	0	False	left	29	30	282.9826449167449	0	282.9826459167525
