run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	change_type	change_time	position_change	change_to	stim_original	stim_final	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct	rt
4	1	2	3	4	2	unimanual	3.25	0.5	True					3 4 1 4 2 4	3 4 1 4 2 4	7.5	11.25	50.50056999991648	46	1.0036196666769683	1.0	0.540781743087185
4	1	2	3	4	3	unimanual	3.25	0.5	True					4 1 4 1 4 2	4 1 4 1 4 2	11.25	15.0	54.250686291605234	50	0.3536663751583546	0.6666666666666666	0.4640474444022402
4	1	2	3	4	4	unimanual	3.25	0.5	True	second_horizon	16.62	5.0	2.0	2 1 3 1 4 3	2 1 3 1 2 3	15.0	18.75	58.00055849994533	53	0.8036592500284314	0.6666666666666666	0.466783777771828
4	1	2	3	4	5	unimanual	3.25	0.5	True	second_horizon	20.38	5.0	3.0	4 1 4 1 2 1	4 1 4 1 3 1	18.75	22.5	61.75064874999225	57	0.1534713334403932	1.0	0.3743072916598369
4	1	2	3	4	6	unimanual	3.25	0.5	True	second_horizon	24.12	5.0	2.0	2 3 2 3 4 1	2 3 2 3 2 1	22.5	26.25	65.50057983328588	60	0.6035390833858401	1.0	0.4724467013729736
4	1	2	3	4	7	unimanual	3.25	0.5	True					3 1 4 3 1 3	3 1 4 3 1 3	26.25	30.0	69.25056154141203	63	1.0535414998885244	0.3333333333333333	0.7667571354540996
5	1	2	3	4	0	unimanual	3.25	0.5	True					1 2 1 2 4 1	1 2 1 2 4 1	0.0	3.75	288.00086037488654	262	0.9125081249512732	0.0	0.7573451145435683
5	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	5.38	5.0	3.0	4 1 3 1 4 1	4 1 3 1 3 1	3.75	7.5	291.75074954144657	266	0.2593788332305848	0.3333333333333333	1.015599777844424
5	1	2	3	4	2	unimanual	3.25	0.5	True	second_horizon	9.67	6.0	4.0	4 1 4 3 1 3	4 1 4 3 1 4	7.5	11.25	295.5005955414381	269	0.7116536665707827	0.8333333333333334	0.4813706388619418
5	1	2	3	4	3	unimanual	3.25	0.5	True	first_horizon	13.42	5.0	1.0	2 4 3 2 4 3	2 4 3 2 1 3	11.25	15.0	299.250653416384	273	0.0626525415573269	0.6666666666666666	0.5480129499919713
5	1	2	3	4	4	unimanual	3.25	0.5	True					4 3 1 3 1 3	4 3 1 3 1 3	15.0	18.75	303.00064199999906	276	0.5115374166052788	1.0	0.4607214027394851
5	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	21.46	6.0	4.0	4 1 3 1 2 1	4 1 3 1 2 4	18.75	22.5	306.7507724163588	279	0.9634947085287422	0.8333333333333334	0.4657075972063467
5	1	2	3	4	6	unimanual	3.25	0.5	True					4 2 3 1 2 3	4 2 3 1 2 3	22.5	26.25	310.50066470820457	283	0.3126289166975766	0.8333333333333334	0.6399046833161265
5	1	2	3	4	7	unimanual	3.25	0.5	True					3 4 1 2 1 3	3 4 1 2 1 3	26.25	30.0	314.2505810414441	286	0.7615867916028947	1.0	0.4900037916765238
6	1	2	3	4	0	unimanual	3.25	0.5	True					4 1 2 3 2 3	4 1 2 3 2 3	0.0	3.75	358.0008374166209	326	0.5037583750672638	0.3333333333333333	1.05679902775834
6	1	2	3	4	1	unimanual	3.25	0.5	True					1 2 3 4 1 4	1 2 3 4 1 4	3.75	7.5	361.7507000833284	329	0.9535049998667092	1.0	0.4317308472624669
6	1	2	3	4	2	unimanual	3.25	0.5	True	second_horizon	9.67	6.0	1.0	4 1 2 4 2 3	4 1 2 4 2 1	7.5	11.25	365.5007286665495	333	0.303510749945417	1.0	0.4347425972421964
6	1	2	3	4	3	unimanual	3.25	0.5	True	first_horizon	11.79	2.0	3.0	2 1 4 1 2 4	2 3 4 1 2 4	11.25	15.0	369.2505863334518	336	0.7537930835969746	0.8333333333333334	0.535542027791962
