trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	4.79	auditory	0.5	0	30			training_degraded_passage_1.wav	degraded_passage
1	1	17.75	audiovisual	0.5	0	30	unpleasant20.jpg	unpleasant	degraded_passage_7.wav	degraded_passage
1	2	20.87	auditory	0.5	0	30			degraded_passage_9.wav	degraded_passage
1	3	29.08	visual	0.5	0	30	unpleasant1.jpg	unpleasant		
