trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	11.73	visual	0.5	0	30	unpleasant48.jpg	unpleasant		
1	1	12.55	audiovisual	0.5	0	30	pleasant9.jpg	pleasant	training_degraded_passage_13.wav	degraded_passage
1	2	19.39	auditory	0.5	0	30			training_degraded_passage_1.wav	degraded_passage
1	3	20.16	audiovisual	0.5	0	30	unpleasant3.jpg	unpleasant	training_degraded_passage_11.wav	degraded_passage
