trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	0.7	visual	0.5	0	30	unpleasant1.jpg	unpleasant		
1	1	7.97	audiovisual	0.5	0	30	unpleasant2.jpg	unpleasant	training_degraded_passage_4.wav	degraded_passage
1	2	19.25	visual	0.5	0	30	unpleasant7.jpg	unpleasant		
1	3	19.34	auditory	0.5	0	30			degraded_passage_6.wav	degraded_passage
