trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	1.38	auditory	0.5	0	30			degraded_passage_5.wav	degraded_passage
1	1	8.57	visual	0.5	0	30	unpleasant16.jpg	unpleasant		
1	2	9.63	visual	0.5	0	30	unpleasant27.jpg	unpleasant		
1	3	21.81	visual	0.5	0	30	pleasant13.jpg	pleasant		
