trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	2.59	auditory	0.5	0	30			degraded_passage_12.wav	degraded_passage
1	1	6.03	visual	0.5	0	30	pleasant15.jpg	pleasant		
1	2	27.93	auditory	0.5	0	30			training_degraded_passage_13.wav	degraded_passage
1	3	28.0	auditory	0.5	0	30			degraded_passage_9.wav	degraded_passage
