trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	0.05	visual	0.5	0	30	unpleasant50.jpg	unpleasant		
1	1	1.98	auditory	0.5	0	30			degraded_passage_5.wav	degraded_passage
1	2	21.41	visual	0.5	0	30	unpleasant32.jpg	unpleasant		
1	3	25.15	visual	0.5	0	30	unpleasant33.jpg	unpleasant		
