trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	11.26	audiovisual	0.5	0	30	unpleasant8.jpg	unpleasant	training_degraded_passage_7.wav	degraded_passage
1	1	13.49	audiovisual	0.5	0	30	unpleasant34.jpg	unpleasant	degraded_passage_2.wav	degraded_passage
1	2	14.15	audiovisual	0.5	0	30	unpleasant28.jpg	unpleasant	degraded_passage_4.wav	degraded_passage
1	3	17.19	audiovisual	0.5	0	30	unpleasant9.jpg	unpleasant	training_degraded_passage_6.wav	degraded_passage
