trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	0.02	auditory	0.5	0	30			training_degraded_passage_12.wav	degraded_passage
1	1	2.48	visual	0.5	0	30	unpleasant5.jpg	unpleasant		
1	2	4.3	audiovisual	0.5	0	30	unpleasant39.jpg	unpleasant	degraded_passage_5.wav	degraded_passage
1	3	25.8	visual	0.5	0	30	unpleasant21.jpg	unpleasant		
