trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	12.35	audiovisual	0.5	0	30	pleasant11.jpg	pleasant	degraded_passage_9.wav	degraded_passage
1	1	15.63	auditory	0.5	0	30			training_degraded_passage_1.wav	degraded_passage
1	2	20.81	auditory	0.5	0	30			degraded_passage_16.wav	degraded_passage
1	3	26.88	audiovisual	0.5	0	30	unpleasant34.jpg	unpleasant	degraded_passage_2.wav	degraded_passage
