trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	0.63	visual	0.5	0	30	unpleasant45.jpg	unpleasant		
1	1	2.31	auditory	0.5	0	30			training_degraded_passage_11.wav	degraded_passage
1	2	3.61	auditory	0.5	0	30			degraded_passage_7.wav	degraded_passage
1	3	25.73	visual	0.5	0	30	pleasant20.jpg	pleasant		
