trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	13.18	visual	0.5	0	30	pleasant2.jpg	pleasant		
1	1	13.77	audiovisual	0.5	0	30	pleasant17.jpg	pleasant	training_degraded_passage_9.wav	degraded_passage
1	2	26.88	audiovisual	0.5	0	30	unpleasant39.jpg	unpleasant	training_degraded_passage_8.wav	degraded_passage
1	3	27.5	visual	0.5	0	30	unpleasant9.jpg	unpleasant		
