trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	1.83	audiovisual	0.5	0	30	unpleasant12.jpg	unpleasant	training_degraded_passage_8.wav	degraded_passage
1	1	14.3	auditory	0.5	0	30			training_degraded_passage_10.wav	degraded_passage
1	2	22.5	auditory	0.5	0	30			training_degraded_passage_11.wav	degraded_passage
1	3	27.62	visual	0.5	0	30	unpleasant22.jpg	unpleasant		
