trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	15.98	auditory	0.5	0	30			degraded_passage_15.wav	degraded_passage
1	1	22.78	audiovisual	0.5	0	30	unpleasant22.jpg	unpleasant	training_degraded_passage_13.wav	degraded_passage
1	2	26.44	visual	0.5	0	30	pleasant26.jpg	pleasant		
1	3	28.5	visual	0.5	0	30	unpleasant50.jpg	unpleasant		
