trial_num	event_num	surprise_onset	stimulus_type	duration	start_time	end_time	stim	category	sound_stim	sound_dir
1	0	4.36	auditory	0.5	0	30			training_degraded_passage_8.wav	degraded_passage
1	1	4.56	audiovisual	0.5	0	30	pleasant4.jpg	pleasant	training_degraded_passage_7.wav	degraded_passage
1	2	26.12	auditory	0.5	0	30			training_degraded_passage_7.wav	degraded_passage
1	3	27.47	visual	0.5	0	30	unpleasant4.jpg	unpleasant		
