run_num	trial_num	trial_dur	iti_dur	display_trial_feedback	trial_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time
9	0	1	0	False	right	0	1	148.0002544583258	0	148.0002553749946
9	1	1	0	False	left	1	2	149.03073533333372	0	149.03073637498892
9	2	1	0	False	right	2	3	150.05771683332569	0	150.05771787499543
9	3	1	0	False	left	3	4	151.0843077499885	0	151.08430874999613
9	4	1	0	False	right	4	5	152.11146504167118	0	152.11146620832733
9	5	1	0	False	left	5	6	153.1383324583294	0	153.138333458337
9	6	1	0	False	right	6	7	154.16514595833723	0	154.1651469583303
9	7	1	0	False	left	7	8	155.1920400416711	0	155.1920410416642
9	8	1	0	False	right	8	9	156.21897104167147	0	156.21897199998784
9	9	1	0	False	left	9	10	157.24572199999238	0	157.2457229583233
9	10	1	0	False	right	10	11	158.2726498333359	0	158.27265079166682
9	11	1	0	False	left	11	12	159.29942858332652	0	159.299429541672
9	12	1	0	False	right	12	13	160.32646704166837	0	160.32646804166143
9	13	1	0	False	left	13	14	161.3532695416652	0	161.35327058333496
9	14	1	0	False	right	14	15	162.38025541666138	0	162.380256416669
9	15	1	0	False	left	15	16	163.40686516666028	0	163.40686608332908
9	16	1	0	False	right	16	17	164.43399479165964	0	164.43399574999057
9	17	1	0	False	left	17	18	165.46093983332685	0	165.4609408749966
9	18	1	0	False	right	18	19	166.48764945832954	0	166.48765041666047
9	19	1	0	False	left	19	20	167.51440816666582	0	167.51440912499675
9	20	1	0	False	right	20	21	168.54144783332595	0	168.54144879167143
9	21	1	0	False	left	21	22	169.56834487499145	0	169.5683459166612
9	22	1	0	False	right	22	23	170.5953023333277	0	170.59530337499746
9	23	1	0	False	left	23	24	171.62218454167305	0	171.62218549998943
9	24	1	0	False	right	24	25	172.64920549999806	0	172.64920662499208
9	25	1	0	False	left	25	26	173.67592116666492	0	173.67592212499585
9	26	1	0	False	right	26	27	174.7026477916661	0	174.70264874999702
9	27	1	0	False	left	27	28	175.7295061666664	0	175.7295070833352
9	28	1	0	False	right	28	29	176.75635233333742	0	176.75635333333048
9	29	1	0	False	left	29	30	177.7833605416672	0	177.78336149999814
10	0	1	0	False	right	0	1	253.00018641666975	0	253.00018737500068
10	1	1	0	False	left	1	2	254.02571808332868	0	254.0257190833363
10	2	1	0	False	right	2	3	255.05249991666642	0	255.05250087499735
10	3	1	0	False	left	3	4	256.07944708333525	0	256.0794480833283
10	4	1	0	False	right	4	5	257.10615579166915	0	257.1061567916622
10	5	1	0	False	left	5	6	258.1331876250042	0	258.1331886249973
10	6	1	0	False	right	6	7	259.15994008333655	0	259.1599410833296
10	7	1	0	False	left	7	8	260.18688350000593	0	260.186884499999
10	8	1	0	False	right	8	9	261.2136323333252	0	261.2136332916707
10	9	1	0	False	left	9	10	262.2408835416718	0	262.2408846250037
10	10	1	0	False	right	10	11	263.2676086249994	0	263.26760958333034
10	11	1	0	False	left	11	12	264.2944195000018	0	264.2944205833337
10	12	1	0	False	right	12	13	265.3214945833315	0	265.32149558333913
10	13	1	0	False	left	13	14	266.34833512500336	0	266.348336125011
10	14	1	0	False	right	14	15	267.3750145416707	0	267.3750155000016
10	15	1	0	False	left	15	16	268.4019967500062	0	268.4019977499993
10	16	1	0	False	right	16	17	269.4289725833369	0	269.4289735416678
10	17	1	0	False	left	17	18	270.455712708339	0	270.45571370833204
10	18	1	0	False	right	18	19	271.4824141249992	0	271.4824151250068
10	19	1	0	False	left	19	20	272.50951491667365	0	272.50951595832885
10	20	1	0	False	right	20	21	273.536515208325	0	273.5365162083326
10	21	1	0	False	left	21	22	274.563276208326	0	274.5632772083336
10	22	1	0	False	right	22	23	275.59018820832716	0	275.5901892083348
10	23	1	0	False	left	23	24	276.6170558750018	0	276.61705683333275
10	24	1	0	False	right	24	25	277.643980000008	0	277.64398108332534
10	25	1	0	False	left	25	26	278.67070104167215	0	278.6707020000031
10	26	1	0	False	right	26	27	279.6974476250034	0	279.697448625011
10	27	1	0	False	left	27	28	280.7244285416673	0	280.7244295416749
10	28	1	0	False	right	28	29	281.75135983333166	0	281.7513608333393
10	29	1	0	False	left	29	30	282.7784992083325	0	282.77850025000225
