run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
1	1	2	right	1	1	right	easy	(3, 4)	2	3	[(1, 2), (0, 1), (2, 2), (1, 3), (2, 1), (0, 0)]	[(1, 2), (0, 1), (2, 2), (1, 3), (0, 3), (2, 3)]	[(1, 2), (0, 1)]	[(2, 2), (1, 3)]	[(2, 1), (0, 0)]	True	7	4	3	0.5	7.5	15.0	12.500630791648293	0	12.500631833216175	2	1.5157852084375918	True
1	1	2	left	0	2	right	hard	(4, 4)	3	3	[(3, 3), (1, 0), (0, 3), (2, 3), (1, 3), (0, 0), (0, 2), (1, 1), (2, 0)]	[(3, 3), (1, 0), (0, 3), (3, 0), (0, 1), (1, 2), (0, 2), (1, 1), (2, 0)]	[(3, 3), (1, 0), (0, 3)]	[(2, 3), (1, 3), (0, 0)]	[(0, 2), (1, 1), (2, 0)]	True	7	4	3	0.5	15.0	22.5	20.00066662498284	0	20.000667624990456	1	1.776532249990851	True
1	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 3), (1, 1), (0, 0), (2, 1), (2, 3), (0, 3), (1, 2), (2, 2), (1, 0)]	[(0, 2), (2, 0), (3, 3), (2, 1), (2, 3), (0, 3), (1, 2), (2, 2), (1, 0)]	[(1, 3), (1, 1), (0, 0)]	[(2, 1), (2, 3), (0, 3)]	[(1, 2), (2, 2), (1, 0)]	True	7	4	3	0.5	22.5	30.0	27.500581708271056	0	27.50058270827867	2	1.498446875018999	False
1	1	2	right	1	0	right	easy	(3, 4)	2	3	[(1, 3), (0, 3), (0, 2), (1, 2), (2, 2), (1, 1)]	[(1, 0), (0, 1), (0, 2), (1, 2), (2, 2), (1, 1)]	[(1, 3), (0, 3)]	[(0, 2), (1, 2)]	[(2, 2), (1, 1)]	True	7	4	3	0.5	0.0	7.5	5.000859416555613	0	5.000860375002958	2	0.982324874959886	True
1	1	2	left	0	1	right	easy	(3, 4)	2	3	[(0, 1), (2, 0), (1, 1), (0, 0), (1, 0), (0, 2)]	[(0, 1), (2, 0), (1, 1), (0, 0), (2, 1), (1, 2)]	[(0, 1), (2, 0)]	[(1, 1), (0, 0)]	[(1, 0), (0, 2)]	True	7	4	3	0.5	7.5	15.0	12.500758624984885	0	12.500759624992495	1	1.2560107499593869	True
1	1	2	right	1	2	right	hard	(4, 4)	3	3	[(2, 0), (1, 1), (1, 0), (3, 0), (0, 1), (1, 2), (3, 1), (0, 0), (0, 2)]	[(1, 3), (2, 2), (3, 2), (3, 0), (0, 1), (1, 2), (3, 1), (0, 0), (0, 2)]	[(2, 0), (1, 1), (1, 0)]	[(3, 0), (0, 1), (1, 2)]	[(3, 1), (0, 0), (0, 2)]	True	7	4	3	0.5	15.0	22.5	20.00063758320175	0	20.00063858320937	2	1.3951894999481738	True
1	1	2	left	0	3	right	hard	(4, 4)	3	3	[(2, 0), (1, 0), (3, 1), (3, 2), (2, 1), (1, 1), (0, 1), (3, 3), (1, 2)]	[(2, 2), (0, 2), (1, 3), (3, 2), (2, 1), (1, 1), (0, 1), (3, 3), (1, 2)]	[(2, 0), (1, 0), (3, 1)]	[(3, 2), (2, 1), (1, 1)]	[(0, 1), (3, 3), (1, 2)]	True	7	4	3	0.5	22.5	30.0	27.500645791646093	0	27.500646749977022	2	1.1098069165600464	False
1	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 0), (2, 0), (0, 1), (1, 0), (2, 1), (1, 1)]	[(1, 2), (2, 2), (0, 1), (1, 0), (2, 1), (1, 1)]	[(0, 0), (2, 0)]	[(0, 1), (1, 0)]	[(2, 1), (1, 1)]	True	7	4	3	0.5	0.0	7.5	5.000806333147921	0	5.000807374948636	2	1.086324958363548	True
1	1	2	right	1	1	right	easy	(3, 4)	2	3	[(2, 2), (1, 3), (1, 2), (2, 1), (1, 1), (2, 3)]	[(2, 2), (1, 3), (1, 2), (2, 1), (2, 0), (0, 2)]	[(2, 2), (1, 3)]	[(1, 2), (2, 1)]	[(1, 1), (2, 3)]	True	7	4	3	0.5	7.5	15.0	12.500632083159871	0	12.500633124960586	2	0.5103942500427365	True
1	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 2), (1, 1), (2, 3), (0, 1), (2, 1), (2, 2), (3, 3), (3, 2), (2, 0)]	[(1, 2), (1, 1), (2, 3), (0, 1), (2, 1), (2, 2), (0, 0), (1, 3), (0, 2)]	[(1, 2), (1, 1), (2, 3)]	[(0, 1), (2, 1), (2, 2)]	[(3, 3), (3, 2), (2, 0)]	True	7	4	3	0.5	15.0	22.5	20.000714958179746	0	20.000715958187357	2	0.8346125832758844	True
