run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
19	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_18.tsv	5	38	73	38.000010166317225	0	38.000027916394174	0.5	2.860739374998957	72.24116579140536
19	faux_pas	faux_pas	faux_pas_18.tsv	5	73	108	73.0000076664146	0	73.00001704134047	0.0	1.8876742083812132	105.14187966636382
19	visual_search	visrchsml	visual_search_18.tsv	5	108	143	108.00001554144546	0	108.00001691631041	0.6666666666666666		141.4691762914881
19	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_18.tsv	5	143	178	143.00001474982128	0	143.00001708325			178.01169529138133
19	temp_deviant	temp_deviant	temp_deviant_18.tsv	5	178	213	178.0119709582068	0	178.01197254145518	0.5		210.8031919999048
19	spatial_navigation	spatialnav	spatial_navigation_18.tsv	5	213	248	213.00001741643064	0	213.00002166628838			248.00772337499075
19	tongue_movement	tongue	tongue_movement_18.tsv	5	248	283	248.00800399994478	0	248.00800579134375			283.7924429164268
19	action_observation	acva-acvk	action_observation_18.tsv	5	283	318	283.79275791649707	0	283.7927593749482			317.1401695830282
19	movie	mov	movie_18.tsv	5	318	353	318.0000167498365	0	318.00001841643825			353.1264835000038
19	rest	rest	rest_18.tsv	5	353	388	353.126886083046	0	353.1268876248505			388.0016704997979
19	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_18.tsv	5	388	423	388.00198524980806	0	388.00198687496595	0.7083333333333333	0.6336932546080789	422.52712899982
19	verb_generation	vrbgn-wrdrd	verb_generation_18.tsv	5	423	466	423.00000524986535	0	423.0000229580328			457.5203985830303
