run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
5	4	3	7	left	2	0.5	True	1	4	acc	17.5	20.0	130.5000201666262	0	130.50002112495713	4	1.5757665415294468	True
5	4	3	8	left	2	0.5	True	0	4	acc	20.0	22.5	133.00002525001764	0	133.00002620834857	3	1.0099619580432773	True
5	4	3	9	left	2	0.5	True	0	8	acc	22.5	25.0	135.50002804165706	0	135.500028999988	0		False
5	4	3	10	left	2	0.5	True	0	8	acc	25.0	27.5	138.00002937507816	0	138.00003029149957	3	1.7768770416732875	True
5	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	140.5000206665136	0	140.50002158340067	4	0.6696743331849575	True
13	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	148.00017916643992	0	148.00018020835705	1	1.2659250418655574	False
13	1	2	1	right	2	0.5	True	0	8	acc	2.5	5.0	150.50001979153603	0	150.50002929149196	2	1.8083977084606888	True
13	1	2	2	right	2	0.5	True	1	8	acc	5.0	7.5	153.00001145829447	0	153.0000123749487	1	0.7302207085303962	True
13	1	2	3	right	2	0.5	True	0	8	acc	7.5	10.0	155.5000199165661	0	155.5000291664619	2	1.756760833086446	True
13	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	158.00001904158853	0	158.0000200001523	2	1.330464999889955	True
13	1	2	5	right	2	0.5	True	1	4	acc	12.5	15.0	160.50001279148273	0	160.5000219999347	1	0.7634964999742806	True
13	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	163.00001866649836	0	163.00002787495032	1	0.8801687499508262	True
13	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	165.5000147500541	0	165.50002399994992	2	0.9703574168961496	True
13	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	168.00001204153523	0	168.00001295818947	2	1.1405009583104402	True
13	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	170.50001770840026	0	170.5000186250545	2	1.0170692086685449	False
13	1	2	10	right	2	0.5	True	1	8	acc	25.0	27.5	173.00001066643745	0	173.00001158332452	1	1.4620477915741503	True
13	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	175.50001616659574	0	175.50002541649155	2	1.6722952916752547	True
14	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	148.00018562516198	0	148.0001866251696	2	0.887797083472833	True
14	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	150.50002808333377	0	150.50002908334136	1	0.4710120835807174	True
14	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	153.0000406249892	0	153.00004220823757	1	0.7234960831701756	True
14	1	2	3	right	2	0.5	True	1	8	acc	7.5	10.0	155.500039833365	0	155.50004070834257	1	0.9525588748510928	True
