run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	change_type	change_time	position_change	change_to	stim_original	stim_final	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct	rt
1	1	2	3	4	0	unimanual	3.25	0.5	True					1 4 2 4 2 3	1 4 2 4 2 3	0.0	3.75	148.0008743335493	0	148.00087537500076	0.1666666666666666	1.3960682292236015
1	1	2	3	4	1	unimanual	3.25	0.5	True					1 3 2 3 4 2	1 3 2 3 4 2	3.75	7.5	151.75062924996018	0	151.75063029187731	0.3333333333333333	0.9607457222106556
1	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	8.04	2.0	1.0	2 3 4 3 4 2	2 1 4 3 4 2	7.5	11.25	155.50064250011928	0	155.50064354180358	0.1666666666666666	1.9978939583525064
1	1	2	3	4	3	unimanual	3.25	0.5	True					4 2 1 2 3 1	4 2 1 2 3 1	11.25	15.0	159.25063145859167	0	159.25063250004314	0.0	
1	1	2	3	4	4	unimanual	3.25	0.5	True					4 2 4 1 4 2	4 2 4 1 4 2	15.0	18.75	163.00060795852914	0	163.00060895853676	0.3333333333333333	1.5759326041443271
1	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	20.38	4.0	2.0	4 3 4 3 1 2	4 3 4 2 1 2	18.75	22.5	166.75064258347263	0	166.75064362492412	0.1666666666666666	0.4962247014433766
1	1	2	3	4	6	unimanual	3.25	0.5	True	second_horizon	23.04	3.0	2.0	2 3 4 1 2 1	2 3 2 1 2 1	22.5	26.25	170.50058095855638	0	170.50058191665448	0.0	
1	1	2	3	4	7	unimanual	3.25	0.5	True	first_horizon	27.33	3.0	1.0	4 2 4 3 1 4	4 2 1 3 1 4	26.25	30.0	174.25056524993852	0	174.25056624994613	0.3333333333333333	1.1955187499988824
2	1	2	3	4	0	unimanual	3.25	0.5	True	first_horizon	1.08	3.0	2.0	2 4 1 3 2 1	2 4 2 3 2 1	0.0	3.75	78.00082708359696	0	78.00082812504843	0.3333333333333333	0.929930888970072
2	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	4.83	4.0	1.0	3 1 3 4 2 3	3 1 3 1 2 3	3.75	7.5	81.75053966674022	0	81.7505407917779	0.6666666666666666	0.7303717708564363
2	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	10.21	6.0	4.0	3 4 2 4 1 3	3 4 2 4 1 4	7.5	11.25	85.5006018334534	0	85.5006028751377	0.5	0.9817502360480528
2	1	2	3	4	3	unimanual	3.25	0.5	True					2 1 3 1 4 1	2 1 3 1 4 1	11.25	15.0	89.25061566685326	0	89.25061670853756	0.6666666666666666	0.798944239562843
2	1	2	3	4	4	unimanual	3.25	0.5	True					4 1 2 3 1 2	4 1 2 3 1 2	15.0	18.75	93.00061379186808	0	93.0006148335524	0.1666666666666666	0.0713952500373125
2	1	2	3	4	5	unimanual	3.25	0.5	True					2 3 2 4 1 3	2 3 2 4 1 3	18.75	22.5	96.75058979191816	0	96.75059083360247	0.3333333333333333	0.9257091249649724
2	1	2	3	4	6	unimanual	3.25	0.5	True					1 4 2 3 1 2	1 4 2 3 1 2	22.5	26.25	100.50058612506837	0	100.50058720866218	0.8333333333333334	0.4416449861600995
2	1	2	3	4	7	unimanual	3.25	0.5	True	second_horizon	26.79	3.0	2.0	3 4 1 4 2 1	3 4 2 4 2 1	26.25	30.0	104.2505713335704	0	104.25057237502187	0.0	1.509932624991052
3	1	2	3	4	0	unimanual	3.25	0.5	True	first_horizon	1.08	3.0	2.0	2 4 1 3 2 1	2 4 2 3 2 1	0.0	3.75	78.00074399984442	0	78.00074499985203	0.1666666666666666	3.163282958092168
3	1	2	3	4	1	unimanual	3.25	0.5	True					4 1 2 4 1 4	4 1 2 4 1 4	3.75	7.5	81.75055541656911	0	81.75055645848624	0.1666666666666666	0.5145308416336775
3	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	9.67	5.0	4.0	3 4 1 3 2 1	3 4 1 3 4 1	7.5	11.25	85.50056033348665	0	85.50056137493812	0.6666666666666666	0.7656338437809609
