run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
3	4	3	right	1	2	left	hard	(4, 4)	3	3	[(0, 0), (1, 1), (1, 2), (1, 3), (0, 2), (2, 1), (1, 0), (2, 3), (3, 1)]	[(0, 0), (1, 1), (1, 2), (1, 3), (0, 2), (2, 1), (2, 2), (0, 3), (0, 1)]	[(0, 0), (1, 1), (1, 2)]	[(1, 3), (0, 2), (2, 1)]	[(1, 0), (2, 3), (3, 1)]	True	7	4	3	0.5	15.0	22.5	58.0000240416266	0	58.0000250833109	4	1.3674112081062049	False
3	4	3	left	0	3	left	hard	(4, 4)	3	3	[(0, 2), (1, 2), (1, 3), (2, 2), (0, 3), (2, 3), (0, 1), (2, 1), (3, 3)]	[(0, 2), (1, 2), (1, 3), (1, 1), (3, 2), (3, 1), (0, 1), (2, 1), (3, 3)]	[(0, 2), (1, 2), (1, 3)]	[(2, 2), (0, 3), (2, 3)]	[(0, 1), (2, 1), (3, 3)]	True	7	4	3	0.5	22.5	30.0	65.50002887495793	0	65.5000382498838	3	1.144213333260268	False
4	4	3	right	1	0	left	easy	(3, 4)	2	3	[(0, 0), (1, 2), (2, 2), (1, 3), (2, 1), (0, 3)]	[(2, 3), (0, 2), (2, 2), (1, 3), (2, 1), (0, 3)]	[(0, 0), (1, 2)]	[(2, 2), (1, 3)]	[(2, 1), (0, 3)]	True	7	4	3	0.5	0.0	7.5	113.00027841655536	0	113.00027933344244	3	1.677731125149876	True
4	4	3	left	0	1	left	easy	(3, 4)	2	3	[(1, 1), (0, 2), (1, 0), (0, 1), (2, 1), (0, 0)]	[(1, 1), (0, 2), (1, 0), (0, 1), (0, 3), (2, 0)]	[(1, 1), (0, 2)]	[(1, 0), (0, 1)]	[(2, 1), (0, 0)]	True	7	4	3	0.5	7.5	15.0	120.50007075001486	0	120.50007162499242	4	1.1266745417378845	True
4	4	3	left	0	2	left	hard	(4, 4)	3	3	[(3, 2), (2, 1), (2, 3), (2, 2), (3, 3), (1, 1), (0, 1), (1, 0), (1, 3)]	[(3, 2), (2, 1), (2, 3), (2, 2), (3, 3), (1, 1), (1, 2), (3, 1), (2, 0)]	[(3, 2), (2, 1), (2, 3)]	[(2, 2), (3, 3), (1, 1)]	[(0, 1), (1, 0), (1, 3)]	True	7	4	3	0.5	15.0	22.5	128.00006637512706	0	128.0000755833462	3	1.34660758334212	False
4	4	3	right	1	3	left	hard	(4, 4)	3	3	[(3, 1), (3, 2), (1, 2), (0, 2), (1, 1), (3, 0), (0, 1), (2, 2), (3, 3)]	[(3, 1), (3, 2), (1, 2), (0, 2), (1, 1), (3, 0), (0, 3), (1, 0), (2, 0)]	[(3, 1), (3, 2), (1, 2)]	[(0, 2), (1, 1), (3, 0)]	[(0, 1), (2, 2), (3, 3)]	True	7	4	3	0.5	22.5	30.0	135.50006729154848	0	135.50006816652603	4	1.451954625081271	False
5	4	3	right	1	0	left	easy	(3, 4)	2	3	[(2, 1), (2, 2), (1, 2), (1, 1), (2, 3), (0, 2)]	[(2, 1), (2, 2), (1, 2), (1, 1), (1, 3), (2, 0)]	[(2, 1), (2, 2)]	[(1, 2), (1, 1)]	[(2, 3), (0, 2)]	True	7	4	3	0.5	0.0	7.5	78.00027337507345	0	78.00027437508106	3	1.5488603331614286	True
5	4	3	left	0	1	left	easy	(3, 4)	2	3	[(0, 1), (1, 0), (0, 0), (1, 1), (1, 2), (2, 0)]	[(0, 1), (1, 0), (0, 0), (1, 1), (0, 2), (2, 1)]	[(0, 1), (1, 0)]	[(0, 0), (1, 1)]	[(1, 2), (2, 0)]	True	7	4	3	0.5	7.5	15.0	85.50006062514149	0	85.50007004151121	4	0.9924550834111868	True
5	4	3	left	0	2	left	hard	(4, 4)	3	3	[(1, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 2), (1, 3), (3, 2), (0, 1)]	[(1, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 2), (1, 0), (0, 2), (2, 2)]	[(1, 1), (3, 1), (3, 0)]	[(2, 0), (2, 1), (1, 2)]	[(1, 3), (3, 2), (0, 1)]	True	7	4	3	0.5	15.0	22.5	93.00005825003608	0	93.00005920836702	4	1.60966783342883	True
5	4	3	right	1	3	left	hard	(4, 4)	3	3	[(3, 3), (3, 0), (3, 1), (2, 1), (3, 2), (2, 3), (1, 3), (1, 1), (2, 2)]	[(2, 0), (0, 3), (0, 1), (2, 1), (3, 2), (2, 3), (1, 3), (1, 1), (2, 2)]	[(3, 3), (3, 0), (3, 1)]	[(2, 1), (3, 2), (2, 3)]	[(1, 3), (1, 1), (2, 2)]	True	7	4	3	0.5	22.5	30.0	100.50006150011905	0	100.50006245821714	3	1.1624360417481512	True
9	4	3	left	0	0	left	easy	(3, 4)	2	3	[(1, 0), (0, 2), (0, 0), (1, 2), (2, 2), (0, 1)]	[(1, 3), (1, 1), (0, 0), (1, 2), (2, 2), (0, 1)]	[(1, 0), (0, 2)]	[(0, 0), (1, 2)]	[(2, 2), (0, 1)]	True	7	4	3	0.5	0.0	7.5	8.000229625031352	0	8.000230583362281	3	1.2707386664114892	False
9	4	3	left	0	1	left	easy	(3, 4)	2	3	[(1, 1), (2, 3), (0, 1), (2, 1), (2, 0), (1, 3)]	[(1, 1), (2, 3), (1, 2), (1, 0), (2, 0), (1, 3)]	[(1, 1), (2, 3)]	[(0, 1), (2, 1)]	[(2, 0), (1, 3)]	True	7	4	3	0.5	7.5	15.0	15.500038208439946	0	15.500047500012442	4	1.3158599168527871	True
9	4	3	right	1	2	left	hard	(4, 4)	3	3	[(1, 0), (0, 1), (0, 0), (1, 1), (2, 0), (0, 2), (1, 2), (3, 0), (0, 3)]	[(1, 3), (2, 1), (3, 1), (1, 1), (2, 0), (0, 2), (1, 2), (3, 0), (0, 3)]	[(1, 0), (0, 1), (0, 0)]	[(1, 1), (2, 0), (0, 2)]	[(1, 2), (3, 0), (0, 3)]	True	7	4	3	0.5	15.0	22.5	23.00003791693598	0	23.000055541750044	4	1.1085117084439844	False
9	4	3	right	1	3	left	hard	(4, 4)	3	3	[(2, 2), (2, 3), (0, 1), (3, 2), (1, 3), (1, 1), (3, 3), (2, 1), (1, 0)]	[(2, 2), (2, 3), (0, 1), (0, 0), (0, 2), (2, 0), (3, 3), (2, 1), (1, 0)]	[(2, 2), (2, 3), (0, 1)]	[(3, 2), (1, 3), (1, 1)]	[(3, 3), (2, 1), (1, 0)]	True	7	4	3	0.5	22.5	30.0	30.50002783327363	0	30.50002891686745	3	1.6884901248849928	True
10	4	3	left	0	0	left	easy	(3, 4)	2	3	[(0, 2), (0, 3), (0, 1), (1, 3), (1, 1), (0, 0)]	[(2, 3), (1, 2), (0, 1), (1, 3), (1, 1), (0, 0)]	[(0, 2), (0, 3)]	[(0, 1), (1, 3)]	[(1, 1), (0, 0)]	True	7	4	3	0.5	0.0	7.5	8.000276583246887	0	8.000277500133961	4	1.3100110415834934	True
10	4	3	left	0	1	left	easy	(3, 4)	2	3	[(0, 2), (1, 2), (1, 3), (2, 2), (2, 3), (0, 1)]	[(0, 2), (1, 2), (1, 3), (2, 2), (2, 1), (0, 3)]	[(0, 2), (1, 2)]	[(1, 3), (2, 2)]	[(2, 3), (0, 1)]	True	7	4	3	0.5	7.5	15.0	15.500046791508794	0	15.500064458232371	4	1.3910729167982936	True
10	4	3	right	1	2	left	hard	(4, 4)	3	3	[(0, 1), (1, 0), (1, 1), (2, 0), (2, 1), (0, 2), (3, 0), (0, 3), (3, 1)]	[(2, 2), (1, 2), (3, 2), (2, 0), (2, 1), (0, 2), (3, 0), (0, 3), (3, 1)]	[(0, 1), (1, 0), (1, 1)]	[(2, 0), (2, 1), (0, 2)]	[(3, 0), (0, 3), (3, 1)]	True	7	4	3	0.5	15.0	22.5	23.000053458381444	0	23.00005487515591	4	1.6827686666511	False
10	4	3	left	0	3	left	hard	(4, 4)	3	3	[(3, 2), (1, 0), (2, 2), (2, 0), (2, 3), (3, 1), (3, 3), (1, 3), (2, 1)]	[(1, 1), (1, 2), (3, 0), (2, 0), (2, 3), (3, 1), (3, 3), (1, 3), (2, 1)]	[(3, 2), (1, 0), (2, 2)]	[(2, 0), (2, 3), (3, 1)]	[(3, 3), (1, 3), (2, 1)]	True	7	4	3	0.5	22.5	30.0	30.500055625103418	0	30.500073250150308	3	1.6521819583140314	False
11	4	3	left	0	0	left	easy	(3, 4)	2	3	[(0, 3), (2, 1), (1, 1), (1, 3), (1, 0), (2, 2)]	[(0, 3), (2, 1), (1, 1), (1, 3), (0, 1), (0, 2)]	[(0, 3), (2, 1)]	[(1, 1), (1, 3)]	[(1, 0), (2, 2)]	True	7	4	3	0.5	0.0	7.5	8.000306208617985	0	8.0003072086256	3	1.799819874810055	False
11	4	3	right	1	1	left	easy	(3, 4)	2	3	[(2, 3), (2, 1), (2, 0), (2, 2), (1, 3), (1, 1)]	[(2, 3), (2, 1), (2, 0), (2, 2), (1, 0), (1, 2)]	[(2, 3), (2, 1)]	[(2, 0), (2, 2)]	[(1, 3), (1, 1)]	True	7	4	3	0.5	7.5	15.0	15.500067791901529	0	15.500069291796535	4	1.1869386667385695	False
11	4	3	left	0	2	left	hard	(4, 4)	3	3	[(0, 2), (2, 3), (2, 2), (3, 2), (0, 3), (1, 3), (3, 1), (0, 1), (1, 2)]	[(0, 2), (2, 3), (2, 2), (2, 1), (0, 0), (1, 1), (3, 1), (0, 1), (1, 2)]	[(0, 2), (2, 3), (2, 2)]	[(3, 2), (0, 3), (1, 3)]	[(3, 1), (0, 1), (1, 2)]	True	7	4	3	0.5	15.0	22.5	23.00006350013427	0	23.000064375111833	4	1.398149416781962	True
11	4	3	right	1	3	left	hard	(4, 4)	3	3	[(0, 1), (0, 2), (2, 0), (0, 0), (1, 1), (1, 0), (1, 2), (2, 1), (0, 3)]	[(3, 1), (1, 3), (2, 2), (0, 0), (1, 1), (1, 0), (1, 2), (2, 1), (0, 3)]	[(0, 1), (0, 2), (2, 0)]	[(0, 0), (1, 1), (1, 0)]	[(1, 2), (2, 1), (0, 3)]	True	7	4	3	0.5	22.5	30.0	30.50006700004451	0	30.500076291849837	3	1.14090908318758	True
12	4	3	right	1	0	left	easy	(3, 4)	2	3	[(2, 1), (1, 0), (0, 0), (2, 2), (2, 0), (1, 2)]	[(2, 1), (1, 0), (0, 0), (2, 2), (1, 1), (2, 3)]	[(2, 1), (1, 0)]	[(0, 0), (2, 2)]	[(2, 0), (1, 2)]	True	7	4	3	0.5	0.0	7.5	8.00023016682826	0	8.000231166835874	4	1.0809581668581814	False
12	4	3	right	1	1	left	easy	(3, 4)	2	3	[(1, 2), (1, 3), (2, 3), (0, 3), (1, 1), (0, 2)]	[(1, 2), (1, 3), (1, 0), (2, 1), (1, 1), (0, 2)]	[(1, 2), (1, 3)]	[(2, 3), (0, 3)]	[(1, 1), (0, 2)]	True	7	4	3	0.5	7.5	15.0	15.500023083528504	0	15.500024083536118	3	1.5477429162710905	True
12	4	3	left	0	2	left	hard	(4, 4)	3	3	[(1, 3), (3, 2), (2, 1), (3, 1), (2, 3), (0, 3), (2, 0), (1, 2), (3, 0)]	[(1, 3), (3, 2), (2, 1), (3, 1), (2, 3), (0, 3), (1, 1), (2, 2), (3, 3)]	[(1, 3), (3, 2), (2, 1)]	[(3, 1), (2, 3), (0, 3)]	[(2, 0), (1, 2), (3, 0)]	True	7	4	3	0.5	15.0	22.5	23.0000253750477	0	23.00003487500362	4	1.4371698750182986	True
12	4	3	left	0	3	left	hard	(4, 4)	3	3	[(2, 2), (0, 0), (3, 3), (2, 3), (1, 0), (0, 1), (3, 2), (2, 1), (1, 1)]	[(2, 2), (0, 0), (3, 3), (2, 3), (1, 0), (0, 1), (1, 2), (0, 2), (1, 3)]	[(2, 2), (0, 0), (3, 3)]	[(2, 3), (1, 0), (0, 1)]	[(3, 2), (2, 1), (1, 1)]	True	7	4	3	0.5	22.5	30.0	30.5000122084748	0	30.50002145860344	4	1.0407997500151396	True
13	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 1), (2, 0), (1, 0), (1, 1), (0, 2), (2, 1)]	[(0, 1), (2, 0), (1, 0), (1, 1), (1, 2), (0, 0)]	[(0, 1), (2, 0)]	[(1, 0), (1, 1)]	[(0, 2), (2, 1)]	True	7	4	3	0.5	0.0	7.5	8.000311083393171	0	8.00031204149127	2	1.4609547914005816	True
13	1	2	right	1	1	right	easy	(3, 4)	2	3	[(2, 0), (2, 2), (1, 0), (2, 3), (0, 0), (1, 3)]	[(1, 1), (0, 3), (1, 0), (2, 3), (0, 0), (1, 3)]	[(2, 0), (2, 2)]	[(1, 0), (2, 3)]	[(0, 0), (1, 3)]	True	7	4	3	0.5	7.5	15.0	15.50007945834659	0	15.5000887082424	2	2.154094208497554	True
13	1	2	left	0	2	right	hard	(4, 4)	3	3	[(3, 0), (1, 2), (3, 2), (0, 2), (3, 3), (2, 0), (3, 1), (2, 2), (0, 3)]	[(1, 3), (2, 3), (2, 1), (0, 2), (3, 3), (2, 0), (3, 1), (2, 2), (0, 3)]	[(3, 0), (1, 2), (3, 2)]	[(0, 2), (3, 3), (2, 0)]	[(3, 1), (2, 2), (0, 3)]	True	7	4	3	0.5	15.0	22.5	23.000073791481555	0	23.00007824995555	1	1.471157583175227	True
13	1	2	left	0	3	right	hard	(4, 4)	3	3	[(3, 1), (2, 2), (0, 1), (3, 2), (1, 1), (2, 3), (3, 3), (1, 2), (0, 0)]	[(3, 1), (2, 2), (0, 1), (3, 2), (1, 1), (2, 3), (2, 1), (1, 3), (0, 2)]	[(3, 1), (2, 2), (0, 1)]	[(3, 2), (1, 1), (2, 3)]	[(3, 3), (1, 2), (0, 0)]	True	7	4	3	0.5	22.5	30.0	30.50007470836863	0	30.500084458384663	1	1.107554875081405	True
14	1	2	left	0	0	right	easy	(3, 4)	2	3	[(1, 0), (1, 1), (2, 1), (0, 0), (2, 0), (1, 2)]	[(1, 0), (1, 1), (2, 1), (0, 0), (2, 2), (0, 1)]	[(1, 0), (1, 1)]	[(2, 1), (0, 0)]	[(2, 0), (1, 2)]	True	7	4	3	0.5	0.0	7.5	183.00025270832705	0	183.00025366665795	1	0.8497802501078695	True
14	1	2	left	0	1	right	easy	(3, 4)	2	3	[(1, 0), (0, 0), (2, 0), (1, 1), (1, 2), (2, 1)]	[(1, 3), (0, 1), (2, 0), (1, 1), (1, 2), (2, 1)]	[(1, 0), (0, 0)]	[(2, 0), (1, 1)]	[(1, 2), (2, 1)]	True	7	4	3	0.5	7.5	15.0	190.50005904166028	0	190.50006874999963	1	0.7308512080926448	True
14	1	2	left	0	2	right	hard	(4, 4)	3	3	[(2, 1), (2, 0), (2, 3), (3, 0), (3, 1), (1, 0), (1, 3), (1, 1), (2, 2)]	[(2, 1), (2, 0), (2, 3), (3, 0), (3, 1), (1, 0), (0, 0), (3, 2), (3, 3)]	[(2, 1), (2, 0), (2, 3)]	[(3, 0), (3, 1), (1, 0)]	[(1, 3), (1, 1), (2, 2)]	True	7	4	3	0.5	15.0	22.5	198.00006458326243	0	198.00007395842113	1	0.8385917916893959	True
14	1	2	left	0	3	right	hard	(4, 4)	3	3	[(0, 2), (3, 1), (0, 3), (1, 3), (3, 0), (1, 2), (2, 3), (1, 1), (2, 2)]	[(3, 2), (2, 1), (0, 1), (1, 3), (3, 0), (1, 2), (2, 3), (1, 1), (2, 2)]	[(0, 2), (3, 1), (0, 3)]	[(1, 3), (3, 0), (1, 2)]	[(2, 3), (1, 1), (2, 2)]	True	7	4	3	0.5	22.5	30.0	205.5000610833522	0	205.5000707916915	1	1.2317557085771114	True
15	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 0), (1, 2), (2, 2), (1, 0), (2, 3), (2, 1)]	[(1, 1), (2, 0), (2, 2), (1, 0), (2, 3), (2, 1)]	[(0, 0), (1, 2)]	[(2, 2), (1, 0)]	[(2, 3), (2, 1)]	True	7	4	3	0.5	0.0	7.5	148.00028437492438	0	148.00028529181145	1	1.0596408750861883	False
15	1	2	left	0	1	right	easy	(3, 4)	2	3	[(0, 3), (1, 0), (0, 0), (2, 0), (0, 1), (2, 1)]	[(0, 3), (1, 0), (0, 0), (2, 0), (1, 3), (1, 1)]	[(0, 3), (1, 0)]	[(0, 0), (2, 0)]	[(0, 1), (2, 1)]	True	7	4	3	0.5	7.5	15.0	155.50002237502486	0	155.5000395833049	2	1.1989061667118222	False
15	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 1), (3, 1), (2, 3), (2, 1), (1, 2), (1, 3), (0, 3), (3, 0), (2, 0)]	[(1, 1), (3, 1), (2, 3), (2, 1), (1, 2), (1, 3), (1, 0), (3, 3), (0, 1)]	[(1, 1), (3, 1), (2, 3)]	[(2, 1), (1, 2), (1, 3)]	[(0, 3), (3, 0), (2, 0)]	True	7	4	3	0.5	15.0	22.5	163.00002024997957	0	163.00002112495713	2	1.2161215834785253	True
15	1	2	right	1	3	right	hard	(4, 4)	3	3	[(0, 1), (3, 1), (1, 1), (3, 2), (0, 2), (3, 0), (2, 2), (1, 0), (2, 1)]	[(0, 1), (3, 1), (1, 1), (0, 0), (2, 3), (2, 0), (2, 2), (1, 0), (2, 1)]	[(0, 1), (3, 1), (1, 1)]	[(3, 2), (0, 2), (3, 0)]	[(2, 2), (1, 0), (2, 1)]	True	7	4	3	0.5	22.5	30.0	170.5000188332051	0	170.50002037500963	2	1.3002118330914527	True
18	1	2	right	1	0	right	easy	(3, 4)	2	3	[(1, 1), (1, 3), (1, 0), (0, 3), (0, 2), (2, 0)]	[(0, 1), (2, 1), (1, 0), (0, 3), (0, 2), (2, 0)]	[(1, 1), (1, 3)]	[(1, 0), (0, 3)]	[(0, 2), (2, 0)]	True	7	4	3	0.5	0.0	7.5	358.0002535416279	0	358.0002544999588	2	1.2087915835436434	True
18	1	2	right	1	1	right	easy	(3, 4)	2	3	[(0, 3), (1, 2), (0, 2), (1, 1), (2, 2), (1, 0)]	[(0, 3), (1, 2), (0, 2), (1, 1), (0, 1), (2, 1)]	[(0, 3), (1, 2)]	[(0, 2), (1, 1)]	[(2, 2), (1, 0)]	True	7	4	3	0.5	7.5	15.0	365.5000475416891	0	365.50004845811054	1	1.185574624920264	False
18	1	2	right	1	2	right	hard	(4, 4)	3	3	[(2, 3), (2, 2), (2, 0), (3, 0), (1, 3), (1, 2), (0, 2), (1, 1), (1, 0)]	[(2, 3), (2, 2), (2, 0), (3, 0), (1, 3), (1, 2), (2, 1), (3, 3), (3, 1)]	[(2, 3), (2, 2), (2, 0)]	[(3, 0), (1, 3), (1, 2)]	[(0, 2), (1, 1), (1, 0)]	True	7	4	3	0.5	15.0	22.5	373.0000506248325	0	373.00005149981007	1	1.2530341250821948	False
18	1	2	right	1	3	right	hard	(4, 4)	3	3	[(2, 3), (0, 1), (0, 2), (0, 0), (1, 1), (1, 3), (0, 3), (2, 2), (1, 2)]	[(2, 3), (0, 1), (0, 2), (3, 2), (3, 3), (2, 1), (0, 3), (2, 2), (1, 2)]	[(2, 3), (0, 1), (0, 2)]	[(0, 0), (1, 1), (1, 3)]	[(0, 3), (2, 2), (1, 2)]	True	7	4	3	0.5	22.5	30.0	380.5000522080809	0	380.50005316664465	1	1.2460374580696223	False
19	4	3	left	0	0	left	easy	(3, 4)	2	3	[(0, 2), (1, 0), (0, 0), (2, 0), (2, 1), (1, 2)]	[(2, 2), (0, 1), (0, 0), (2, 0), (2, 1), (1, 2)]	[(0, 2), (1, 0)]	[(0, 0), (2, 0)]	[(2, 1), (1, 2)]	True	7	4	3	0.5	0.0	7.5	8.000268791336566	0	8.000269916374236	3	1.676924374885857	False
19	4	3	left	0	1	left	easy	(3, 4)	2	3	[(0, 3), (0, 0), (1, 3), (0, 2), (1, 0), (2, 3)]	[(0, 3), (0, 0), (1, 3), (0, 2), (1, 2), (0, 1)]	[(0, 3), (0, 0)]	[(1, 3), (0, 2)]	[(1, 0), (2, 3)]	True	7	4	3	0.5	7.5	15.0	15.500051458133385	0	15.500052333110943	4	0.8637078751344234	True
19	4	3	right	1	2	left	hard	(4, 4)	3	3	[(0, 0), (2, 0), (3, 0), (3, 1), (0, 1), (2, 1), (1, 1), (1, 0), (2, 2)]	[(0, 0), (2, 0), (3, 0), (1, 2), (2, 3), (3, 2), (1, 1), (1, 0), (2, 2)]	[(0, 0), (2, 0), (3, 0)]	[(3, 1), (0, 1), (2, 1)]	[(1, 1), (1, 0), (2, 2)]	True	7	4	3	0.5	15.0	22.5	23.00005341647193	0	23.000054416479543	3	1.4088519581127912	True
19	4	3	right	1	3	left	hard	(4, 4)	3	3	[(3, 2), (2, 2), (1, 1), (3, 3), (2, 1), (3, 1), (1, 2), (2, 3), (2, 0)]	[(3, 2), (2, 2), (1, 1), (0, 1), (3, 0), (1, 0), (1, 2), (2, 3), (2, 0)]	[(3, 2), (2, 2), (1, 1)]	[(3, 3), (2, 1), (3, 1)]	[(1, 2), (2, 3), (2, 0)]	True	7	4	3	0.5	22.5	30.0	30.500060208141804	0	30.500061333179474	4	1.1647801250219345	False
