run_num	trial_num	trial_dur	iti_dur	display_trial_feedback	stim	condition	start_time	end_time	real_start_time	start_ttl	start_ttl_time
10	0	30	0	False	romance_01.mov	romance	0	30	78.0001807916633	0	78.00018179166364
11	0	30	0	False	romance_02.mov	romance	0	30	148.0002554583334	0	148.00025641666434
