run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
4	4	3	right	1	2	left	hard	(4, 4)	3	3	[(3, 2), (1, 3), (0, 0), (3, 3), (2, 3), (1, 0), (0, 3), (1, 2), (2, 2)]	[(3, 2), (1, 3), (0, 0), (1, 1), (3, 1), (0, 1), (0, 3), (1, 2), (2, 2)]	[(3, 2), (1, 3), (0, 0)]	[(3, 3), (2, 3), (1, 0)]	[(0, 3), (1, 2), (2, 2)]	True	7	4	3	0.5	15.0	22.5	163.00004674999946	0	163.00004766666825	3	0.6517865416681161	True
4	4	3	left	0	3	left	hard	(4, 4)	3	3	[(3, 3), (1, 3), (2, 0), (0, 3), (2, 1), (1, 0), (3, 1), (1, 2), (3, 0)]	[(2, 2), (0, 0), (0, 2), (0, 3), (2, 1), (1, 0), (3, 1), (1, 2), (3, 0)]	[(3, 3), (1, 3), (2, 0)]	[(0, 3), (2, 1), (1, 0)]	[(3, 1), (1, 2), (3, 0)]	True	7	4	3	0.5	22.5	30.0	170.50004266666656	0	170.50004354166597	4	0.6851779999997234	True
6	4	3	left	0	0	left	easy	(3, 4)	2	3	[(1, 0), (1, 1), (0, 0), (0, 1), (2, 0), (0, 2)]	[(1, 0), (1, 1), (0, 0), (0, 1), (1, 2), (2, 1)]	[(1, 0), (1, 1)]	[(0, 0), (0, 1)]	[(2, 0), (0, 2)]	True	7	4	3	0.5	0.0	7.5	78.00015508333308	0	78.00015604166401	4	1.1197329166679992	True
6	4	3	left	0	1	left	easy	(3, 4)	2	3	[(2, 1), (1, 3), (0, 3), (2, 0), (1, 1), (2, 3)]	[(2, 1), (1, 3), (0, 3), (2, 0), (1, 0), (1, 2)]	[(2, 1), (1, 3)]	[(0, 3), (2, 0)]	[(1, 1), (2, 3)]	True	7	4	3	0.5	7.5	15.0	85.50001274999522	0	85.50001366666402	3	1.619349583335861	False
6	4	3	right	1	2	left	hard	(4, 4)	3	3	[(3, 1), (2, 1), (0, 2), (3, 2), (2, 2), (0, 1), (1, 2), (2, 3), (0, 0)]	[(3, 1), (2, 1), (0, 2), (3, 2), (2, 2), (0, 1), (0, 3), (3, 0), (1, 1)]	[(3, 1), (2, 1), (0, 2)]	[(3, 2), (2, 2), (0, 1)]	[(1, 2), (2, 3), (0, 0)]	True	7	4	3	0.5	15.0	22.5	93.00002254166613	0	93.00002470833716	3	0.8925008333317237	True
6	4	3	right	1	3	left	hard	(4, 4)	3	3	[(1, 0), (0, 2), (0, 0), (0, 3), (1, 2), (1, 1), (0, 1), (2, 1), (2, 0)]	[(2, 2), (3, 0), (1, 3), (0, 3), (1, 2), (1, 1), (0, 1), (2, 1), (2, 0)]	[(1, 0), (0, 2), (0, 0)]	[(0, 3), (1, 2), (1, 1)]	[(0, 1), (2, 1), (2, 0)]	True	7	4	3	0.5	22.5	30.0	100.50001795833668	0	100.50001883333609	3	1.0720211666703108	True
7	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 0), (2, 0), (2, 1), (1, 0), (0, 1), (1, 1)]	[(1, 2), (2, 2), (2, 1), (1, 0), (0, 1), (1, 1)]	[(0, 0), (2, 0)]	[(2, 1), (1, 0)]	[(0, 1), (1, 1)]	True	7	4	3	0.5	0.0	7.5	183.00016133332977	0	183.00016233333008	2	0.6364937916659983	True
7	1	2	right	1	1	right	easy	(3, 4)	2	3	[(0, 3), (2, 2), (2, 1), (1, 2), (0, 2), (1, 3)]	[(0, 3), (2, 2), (2, 3), (0, 1), (0, 2), (1, 3)]	[(0, 3), (2, 2)]	[(2, 1), (1, 2)]	[(0, 2), (1, 3)]	True	7	4	3	0.5	7.5	15.0	190.50003475000267	0	190.5000357083336	2	0.8617984166630777	True
7	1	2	left	0	2	right	hard	(4, 4)	3	3	[(0, 0), (1, 2), (0, 2), (0, 3), (1, 1), (0, 1), (1, 3), (2, 2), (1, 0)]	[(2, 3), (2, 0), (2, 1), (0, 3), (1, 1), (0, 1), (1, 3), (2, 2), (1, 0)]	[(0, 0), (1, 2), (0, 2)]	[(0, 3), (1, 1), (0, 1)]	[(1, 3), (2, 2), (1, 0)]	True	7	4	3	0.5	15.0	22.5	198.00002737499744	0	198.00002833332837	1	0.5588923333270941	True
7	1	2	right	1	3	right	hard	(4, 4)	3	3	[(0, 0), (3, 1), (1, 1), (0, 1), (1, 0), (2, 1), (1, 2), (2, 2), (3, 0)]	[(0, 0), (3, 1), (1, 1), (0, 1), (1, 0), (2, 1), (2, 0), (0, 2), (3, 2)]	[(0, 0), (3, 1), (1, 1)]	[(0, 1), (1, 0), (2, 1)]	[(1, 2), (2, 2), (3, 0)]	True	7	4	3	0.5	22.5	30.0	205.5000294583297	0	205.5000303749985	2	1.0587575000026843	True
8	1	2	right	1	0	right	easy	(3, 4)	2	3	[(1, 3), (0, 1), (0, 3), (2, 3), (2, 2), (1, 1)]	[(1, 2), (1, 0), (0, 3), (2, 3), (2, 2), (1, 1)]	[(1, 3), (0, 1)]	[(0, 3), (2, 3)]	[(2, 2), (1, 1)]	True	7	4	3	0.5	0.0	7.5	78.00015295833146	0	78.00015391666966	2	1.1938647083297838	True
