run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
1	4	3	0	left	2	0.5	True	1	4	acc	0.0	2.5	43.000242166664975	0	43.000243166665314	0		False
1	4	3	1	left	2	0.5	True	1	8	acc	2.5	5.0	45.50005445833813	0	45.500055458338466	0		False
1	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	48.00006237500202	0	48.000063375002355	0		False
1	4	3	3	left	2	0.5	True	0	8	acc	7.5	10.0	50.50005287500244	0	50.50005383333337	3	1.2491487083316315	True
1	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	53.00006154166476	0	53.00006250000297	3	1.279080583335599	True
1	4	3	5	left	2	0.5	True	1	4	acc	12.5	15.0	55.50005779166531	0	55.50005870833411	4	0.6635163749961066	True
1	4	3	6	left	2	0.5	True	1	4	acc	15.0	17.5	58.000060750004195	0	58.000061750004534	4	0.6978222083344008	True
1	4	3	7	left	2	0.5	True	0	4	acc	17.5	20.0	60.50006179166667	0	60.5000634583339	3	0.85761108333827	True
1	4	3	8	left	2	0.5	True	0	4	acc	20.0	22.5	63.00004795833229	0	63.00004904166417	3	0.7358601250016363	True
1	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	65.50005437500658	0	65.50005541666906	4	0.5896844583330676	True
1	4	3	10	left	2	0.5	True	0	4	acc	25.0	27.5	68.00005825000699	0	68.00005920833792	3	0.6480216249983641	True
1	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	70.50005458333908	0	70.50005554167001	4	0.5889551666623447	True
2	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	78.00023766665981	0	78.00023866666015	3	0.6582992083349382	True
2	4	3	1	left	2	0.5	True	1	8	acc	2.5	5.0	80.5000366250024	0	80.5000382083308	4	0.4672900000005029	True
2	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	83.00003654166358	0	83.00003750000178	3	0.5654376250022324	True
2	4	3	3	left	2	0.5	True	1	8	acc	7.5	10.0	85.50004083332897	0	85.50004187499871	4	0.5625182500007213	True
2	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	88.00003095833381	0	88.00003962499613	4	0.8766260833363049	True
2	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	90.50003016666597	0	90.5000311249969	3	0.4971095000000787	True
2	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	93.00003616666072	0	93.0000459583316	4	0.4516793750008219	False
2	4	3	7	left	2	0.5	True	1	8	acc	17.5	20.0	95.50003562500206	0	95.50004904166416	4	0.6084323750037584	True
2	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	98.0000292916593	0	98.00003033332904	3	0.8745245000027353	False
2	4	3	9	left	2	0.5	True	0	8	acc	22.5	25.0	100.50003329166066	0	100.50003487499636	4	0.7590274999965914	False
2	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	103.00002687500093	0	103.00002849999872	4	0.8173130416689673	True
2	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	105.50003724999988	0	105.50004700000136	3	1.1662434999961988	True
3	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	183.0001501666702	0	183.000151083339	4	0.7430912499985425	True
3	4	3	1	left	2	0.5	True	0	4	acc	2.5	5.0	185.50001991666795	0	185.50002083333675	3	0.7502230416648672	True
3	4	3	2	left	2	0.5	True	1	4	acc	5.0	7.5	188.00002970833884	0	188.00003062500036	4	0.4722053749937913	True
3	4	3	3	left	2	0.5	True	1	8	acc	7.5	10.0	190.5000284583366	0	190.5000294166748	4	0.5250717500020983	True
3	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	193.00002012500045	0	193.00002104166924	3	0.7674272499934887	True
3	4	3	5	left	2	0.5	True	1	4	acc	12.5	15.0	195.50002741667413	0	195.50002833333565	4	0.5212883333369973	True
3	4	3	6	left	2	0.5	True	0	4	acc	15.0	17.5	198.0000189166676	0	198.00001979167428	3	0.7503619583367254	True
3	4	3	7	left	2	0.5	True	1	8	acc	17.5	20.0	200.50001695833635	0	200.5000178750051	4	0.6510566249999101	True
3	4	3	8	left	2	0.5	True	0	8	acc	20.0	22.5	203.0000268333388	0	203.0000277916697	3	1.0451571666635573	True
3	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	205.5000177500042	0	205.5000187083424	3	0.7907978333314531	True
3	4	3	10	left	2	0.5	True	0	4	acc	25.0	27.5	208.00002783333912	0	208.00002875000064	3	0.932172916662239	True
3	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	210.50003083334013	0	210.50003175000165	3	1.2385242083328194	True
4	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	113.00015745833662	0	113.00015837499814	4	0.6535369583361899	True
4	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	115.5000320833351	0	115.5000330000039	3	0.9343144166632557	True
4	4	3	2	left	2	0.5	True	1	8	acc	5.0	7.5	118.00004512500163	0	118.00004604167044	4	0.7048353333375417	True
4	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	120.5000423333404	0	120.50004325000192	3	0.5736430416727671	True
4	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	123.00003462500172	0	123.00003554167051	4	0.7598387499965611	True
4	4	3	5	left	2	0.5	True	1	4	acc	12.5	15.0	125.50003520833708	0	125.5000361249986	4	0.7002991249974002	True
