run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
1	4	3	0	left	2	0.5	True	0	8	acc	0.0	2.5	113.00023162504658	0	113.00023279176094	0		False
1	4	3	1	left	2	0.5	True	1	4	acc	2.5	5.0	115.50004208344036	0	115.50005199993028	4	1.136020791484043	True
1	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	118.00005116662942	0	118.00006883358584	3	1.3247135831043124	True
1	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	120.50004804180936	0	120.5000574584119	3	1.0550287498626858	True
1	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	123.00005320855416	0	123.00005554175004	3	1.3558187913149595	True
1	4	3	5	left	2	0.5	True	1	4	acc	12.5	15.0	125.5000416666735	0	125.50004291674122	4	1.093782874988392	True
1	4	3	6	left	2	0.5	True	0	4	acc	15.0	17.5	128.00005095847882	0	128.00005275011063	3	1.3443819163367152	True
1	4	3	7	left	2	0.5	True	0	4	acc	17.5	20.0	130.50005066674203	0	130.5000522499904	3	1.2687940415926278	True
1	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	133.00004283338785	0	133.00004408345558	4	0.6311899584252387	True
1	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	135.50004412489943	0	135.50007024989463	3	0.8595648750197142	True
1	4	3	10	left	2	0.5	True	0	8	acc	25.0	27.5	138.00004620850086	0	138.0000479167793	3	1.30472533358261	True
1	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	140.50004783342592	0	140.5000489584636	3	1.6669297500047833	False
2	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	8.00025387504138	0	8.000254875048995	3	1.103046166477725	True
2	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	10.500058999983594	0	10.500060624908656	3	1.7255437499843538	True
2	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	13.000056250020862	0	13.000073374947531	3	1.5961794168688357	True
2	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	15.500056791352108	0	15.50007504154928	3	1.678802500013262	True
2	4	3	4	left	2	0.5	True	0	4	acc	10.0	12.5	18.00005849986337	0	18.000059916405007	3	1.7313480416778475	True
2	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	20.50005808309652	0	20.50007616635412	3	1.5418272917158902	True
2	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	23.000059250043705	0	23.000068833120167	3	1.7540827083867043	True
2	4	3	7	left	2	0.5	True	1	8	acc	17.5	20.0	25.50006458326243	0	25.500073875067756	4	0.9088081668596716	True
2	4	3	8	left	2	0.5	True	1	8	acc	20.0	22.5	28.000064458232373	0	28.00006620818749	4	0.9771302917506546	True
2	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	30.50006370828487	0	30.500065041473135	3	1.147023708326742	True
2	4	3	10	left	2	0.5	True	1	8	acc	25.0	27.5	33.00006416649558	0	33.00007358309813	4	0.8481482083443552	True
2	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	35.500065125059336	0	35.500066083157435	4	1.146783708129078	True
3	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	113.00018691667356	0	113.00018787500449	3	1.0205771250184623	True
3	4	3	1	left	2	0.5	True	1	8	acc	2.5	5.0	115.50002808333376	0	115.500028999988	4	1.547055291943252	True
3	4	3	2	left	2	0.5	True	1	8	acc	5.0	7.5	118.00001758313738	0	118.00001845811494	4	0.7677565834019333	True
3	4	3	3	left	2	0.5	True	1	4	acc	7.5	10.0	120.50002054171637	0	120.50002141669393	4	1.3222367917187512	True
3	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	123.00002266676164	0	123.0000235417392	4	0.7961213332600892	True
3	4	3	5	left	2	0.5	True	1	4	acc	12.5	15.0	125.50002570822836	0	125.50003500003368	4	1.057345749810338	True
3	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	128.0000173333101	0	128.00002679182217	4	0.659158666850999	True
3	4	3	7	left	2	0.5	True	1	8	acc	17.5	20.0	130.5000188748818	0	130.50001974985935	4	1.0241107915062455	True
3	4	3	8	left	2	0.5	True	0	4	acc	20.0	22.5	133.00001533329487	0	133.00001620827243	3	1.2262641666457057	True
3	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	135.50002520834096	0	135.5000261666719	4	0.8706737081520259	True
3	4	3	10	left	2	0.5	True	0	8	acc	25.0	27.5	138.0000209582504	0	138.00002187490463	3	1.5933017500210551	True
3	4	3	11	left	2	0.5	True	0	4	acc	27.5	30.0	140.50001566670835	0	140.50001658312976	3	1.1557135416660458	True
9	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	148.0002511665225	0	148.00025212508626	2	0.9724327917210758	True
9	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	150.50007162522525	0	150.50008079153486	1	0.595072666881606	True
9	1	2	2	right	2	0.5	True	1	8	acc	5.0	7.5	153.00006412505172	0	153.00007337518036	1	1.751469833543524	True
9	1	2	3	right	2	0.5	True	0	8	acc	7.5	10.0	155.50006941659376	0	155.50007816660218	2	1.4660580416675657	True
9	1	2	4	right	2	0.5	True	1	4	acc	10.0	12.5	158.00007183337584	0	158.00008041667752	1	0.8066584581974894	True
9	1	2	5	right	2	0.5	True	0	4	acc	12.5	15.0	160.50006629154086	0	160.5000758334063	2	0.6888488749973476	True
9	1	2	6	right	2	0.5	True	0	8	acc	15.0	17.5	163.0000740000978	0	163.00008308328688	2	1.029635125072673	True
9	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	165.5000693751499	0	165.50007800012827	2	1.3436342081986368	True
9	1	2	8	right	2	0.5	True	1	8	acc	20.0	22.5	168.00006366660818	0	168.000064750202	1	1.1401596667710692	True
9	1	2	9	right	2	0.5	True	0	8	acc	22.5	25.0	170.50007100007497	0	170.50008870847523	2	1.390406166436151	True
9	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	173.00006479164583	0	173.00007329159416	1	1.315461500082165	False
9	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	175.5000732501503	0	175.5000825833995	0		False
10	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	78.00023758364841	0	78.00023854174651	2	0.9633173749316484	True
10	1	2	1	right	2	0.5	True	1	8	acc	2.5	5.0	80.5000629585702	0	80.50006512505934	1	1.3883486667182297	True
10	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	83.00006174994633	0	83.00007058354095	1	0.9102758334483952	True
10	1	2	3	right	2	0.5	True	1	4	acc	7.5	10.0	85.50005450006574	0	85.50006379187107	1	0.5526921248529106	True
10	1	2	4	right	2	0.5	True	1	4	acc	10.0	12.5	88.00005399994552	0	88.00005791685544	1	0.55762445833534	True
10	1	2	5	right	2	0.5	True	1	8	acc	12.5	15.0	90.50005708355457	0	90.50006633345038	1	0.7595354581717402	True
10	1	2	6	right	2	0.5	True	1	8	acc	15.0	17.5	93.0000559168402	0	93.00005691684784	1	0.6444801667239517	True
10	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	95.500057708472	0	95.50006629177368	1	0.8703858333174139	False
10	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	98.00006270851009	0	98.00006366684102	2	0.8754970831796527	True
10	1	2	9	right	2	0.5	True	0	8	acc	22.5	25.0	100.50006333366036	0	100.50006433343516	2	1.2774018330965191	True
10	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	103.000065833563	0	103.0000667499844	2	1.6020380000118166	True
