run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
1	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_20.tsv	5	3	38	3.0000123333302327	0	3.000030249997508	0.75	0.6175441410582607	37.51531191666436
1	faux_pas	faux_pas	faux_pas_20.tsv	5	38	73	38.000016749996576	0	38.00001779166632	1.0	3.025808375001361	71.53520354165812
1	visual_search	visrchsml	visual_search_20.tsv	5	73	108	73.00001687499753	0	73.00001808333036	0.8333333333333334		106.68905975000234
1	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_20.tsv	5	108	143	108.00000341665871	0	108.00000499999442	0.5	2.9854512499878183	144.06965737500286
1	temp_deviant	temp_deviant	temp_deviant_20.tsv	5	143	178	144.06992979165807	0	144.0699314999947	0.5		176.94335899999714
1	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_20.tsv	5	178	221	178.0000041250023	0	178.00000679165532	0.25	1.7800207499967655	211.3509342916659
2	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_22.tsv	5	3	38	3.000014708333765	0	3.0000158333277795	0.8541666666666667	0.4476604852431288	37.515070875000674
2	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_22.tsv	5	38	73	38.00000962500053	0	38.00001899999915	0.5	2.856404833335546	72.98910037499445
2	visual_search	visrchsml	visual_search_22.tsv	5	73	108	73.00001979165245	0	73.00002908332681	1.0		106.19592654165172
2	faux_pas	faux_pas	faux_pas_22.tsv	5	108	143	108.0000067499932	0	108.00002533332736	1.0	2.713824687496526	141.48319037498732
2	temp_deviant	temp_deviant	temp_deviant_22.tsv	5	143	178	143.000006833332	0	143.00003616666072	1.0		175.6898344999936
2	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_22.tsv	5	178	221	178.0000117499876	0	178.00001308333594	1.0	1.717918270831433	211.2174918749952
3	faux_pas	faux_pas	faux_pas_24.tsv	5	3	38	3.0000113749993034	0	3.0000209999998333	1.0	1.6798275624969392	34.72770487501111
3	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_24.tsv	5	38	73	38.00001804166823	0	38.00001929166319	0.75	1.741276427084813	70.7751994166756
3	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_24.tsv	5	73	108	73.00000349999755	0	73.00001308333594	0.9166666666666667	0.4480580824650436	107.51615100000345
3	visual_search	visrchsml	visual_search_24.tsv	5	108	143	108.00001241666905	0	108.0000134583388	1.0		141.16304574999958
3	temp_deviant	temp_deviant	temp_deviant_24.tsv	5	143	178	143.00001425000664	0	143.00001670833444	1.0		176.54379104166583
3	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_24.tsv	5	178	221	178.000006833332	0	178.00000812500366	1.0	2.632003958329733	211.9645085416705
